date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.003957763266924021,29,1.0,"PBG,GT,CBRE,TPR,JWN,SPG,CSCO,WEN,GOOGL,BXP,HAS,CCU,KIM,UIS,NEE,CME,VNO,PSA,SRE,AMZN,GS,JNPR,DE,IAC,CTSH,PRU,MAR,SHW,AET",ok,30.0
2007-02-28,-0.001,30,1.0,"PBG,CBRE,GT,SPG,ATI,BXP,CME,TPR,GOOGL,JWN,GS,KIM,AVB,UIS,PSA,WEN,SHW,CTSH,RL,NEE,VNO,HAS,X,PRU,NUE,PCAR,DE,AZO,SRE,ADSK",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.014208279961908214,30,1.0,"PBG,GT,VMC,X,SYMC,PCAR,BIG,BXP,CBRE,PPL,SPG,TPR,RL,PEG,ESRX,TEX,ETR,VLO,NOV,PRU,CTSH,DE,NEE,KIM,CME,AIZ,SYK,TAP,ATI,EXC",ok,30.0
2007-05-31,-0.001,30,1.0,"PBG,GT,CMI,PCAR,AMZN,EXC,SYMC,ETR,CCU,VMC,VLO,CVG,CHRW,ESRX,PPL,NOV,PRU,PEG,BEN,TEX,NEE,AIZ,X,GILD,SVU,UNP,SPG,SRE,BIG,TAP",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,0.002285627852459618,30,1.0,"NOV,AMZN,CMI,AAPL,FCX,PPL,MRO,PBG,PCAR,CVG,SLB,TEX,VLO,EXC,FLR,RIG,ESRX,OXY,PEG,EIX,CCU,CNX,COP,L,NE,CSX,FIS,GOOGL,TT,HON",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"CMI,AMZN,AAPL,JNPR,FCX,PPL,NOV,PBG,SLB,CVG,FLR,JEF,CCU,TEX,OXY,CSX,CVX,WMB,EXC,RIG,EIX,XOM,NE,ESRX,PCAR,HON,CAT,COP,PEG,RTN",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.04148292428875424,29,1.0,"CMI,NOV,AAPL,BBBY,FLR,JEF,SLB,FCX,GOOGL,CME,OXY,JNPR,COP,APD,MUR,AMZN,CVX,RTN,UTX,TROW,CIEN,NBL,XOM,WMB,APA,PPL,DE,RIG,BIIB",ok,30.0
2007-11-30,0.02348358981826709,29,0.7077891253605176,"BBBY,AAPL,FLR,GOOGL,NOV,FCX,CMI,JEF,TROW,CME,PPL,DE,SLB,TXT,EXC,OXY,APD,WMB,MTW,NBL,MCD,ESRX,APA,AMT,NKE,RIG,MUR,GD,YUM",ok,30.0
2007-12-31,-0.10998595069211191,30,1.0,"GME,AAPL,DE,GOOGL,FLR,NEE,CME,APD,MCD,JEF,EMR,OXY,TROW,PEP,NTRS,PPL,PG,WAT,TXT,GILD,GD,EXC,ESRX,CMI,HUM,HES,CNX,NOV,MUR,AMT",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,30,1.0,"RRC,THC,EOG,HES,CSX,R,X,CHRW,CNX,NUE,DHI,APA,OXY,MUR,CHK,PSA,DVN,ADM,TJX,EXC,LH,GILD,XOM,BDX,FE,NKE,BAX,NBL,EMR,CVX",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.06243979111358042,30,0.9786152025999633,"AAPL,AMZN,TJX,APH,MDP,GLW,MCD,CTSH,GOOGL,ORLY,CTXS,ESRX,MO,SBUX,AZO,IBM,ORCL,APD,SEE,SRCL,EMN,NTAP,CL,NEE,MYL,YUM,AGN,HRL,TLAB,GPS",ok,30.0
2009-07-31,0.013018023636641219,30,1.0,"AAPL,MDP,TJX,EMN,JNPR,CTXS,MCD,ORLY,ESRX,GLW,IRM,CTSH,ORCL,CL,GPS,FISV,YUM,SEE,ADBE,QCOM,SRCL,RL,LH,GWW,KO,AMZN,TLAB,HRL,MO,GOOGL",ok,30.0
2009-08-31,0.04922267487501677,30,1.0,"EMN,AAPL,MDP,ROK,CSX,RL,SBUX,ESRX,JNPR,UNP,CAT,KLAC,HPQ,TJX,EBAY,PPG,ADBE,CL,A,ORCL,MCD,GWW,CHRW,APD,FDX,SNA,CTXS,MA,YUM,GPS",ok,30.0
2009-09-30,-0.001,30,1.0,"ESRX,MCK,EMN,ROK,AAPL,A,CSX,TDC,CTSH,SBUX,CL,RL,UNP,HPQ,CTXS,TAP,BAX,SJM,CAT,TJX,CRM,ATGE,RSG,CHRW,MCD,TXN,EBAY,JCI,CVS,NTAP",ok,30.0
2009-10-30,0.0,0,0.0,,regime_dsma,
