date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.007928390358716605,30,1.0,"PBG,CBRE,BXP,VNO,CTSH,PCAR,KIM,PSA,NEE,ETR,SPG,SRE,TEX,AVB,ATI,MAR,WEN,VFC,GOOGL,CME,JCP,SPGI,PFG,ECL,TMO,ALL,NUE,PCG,BAC,GS",ok,30.0
2007-02-28,-0.001,30,1.0,"PBG,CBRE,BXP,CTSH,SPG,GOOGL,SHW,NEE,PCAR,KIM,AVB,CME,SRE,ATI,PSA,VNO,NUE,TEX,ETR,PFG,RL,MAR,EQR,TPR,VFC,TMO,CVX,WEN,JCP,GS",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,-0.006422564266701672,30,1.0,"PBG,TPR,CFC,NEE,PCAR,ETR,PPL,SRE,BXP,RL,SPG,TEX,ATI,SYMC,CI,SYK,AEP,CNP,GILD,KIM,VMC,TAP,XEL,FE,CTSH,PEG,GT,ZBH,EXC,CMI",ok,30.0
2007-05-31,-0.001,30,1.0,"PBG,PCAR,PPL,ETR,NEE,SRE,CMI,CBRE,TEX,EXC,CCU,TPR,GILD,SPG,CFC,VMC,RL,PRU,TMO,AAPL,FE,ATI,BEN,BXP,BLL,MET,MRO,L,EIX,PEG",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,-0.005609597926169088,30,1.0,"PPL,PBG,PCAR,MRO,EXC,OXY,CMI,VLO,AAPL,GOOGL,SLB,TEX,CVG,EIX,WMB,CHK,CCU,FLR,PRU,COP,RL,XOM,TROW,APA,HAL,PEG,GILD,CNX,AIZ,FCX",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"PBG,PPL,GOOGL,EXC,CME,PCAR,WMB,CMI,OXY,MRO,PCG,EIX,SRE,XOM,AAPL,UTX,RTN,CBRE,PRU,TEX,TROW,LH,BXP,FLR,CCU,SLB,VLO,SPG,AMP,BA",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.03355083931264551,30,1.0,"CME,GOOGL,CMI,PPL,OXY,AAPL,WMB,TROW,ICE,FLR,MRO,UTX,RTN,XOM,EXC,TEX,CVX,COP,SLB,EIX,PBG,NBL,MCD,BA,JEF,PRU,PCG,BDX,APA,DHR",ok,30.0
2007-11-30,0.015926659326664382,30,0.7077891253605176,"GOOGL,PPL,CMI,EXC,AAPL,WMB,TROW,OXY,CME,MCD,FLR,ICE,AMT,SLB,GD,EIX,MTW,NEE,GILD,ANDV,NBL,AIZ,XOM,CVX,BDX,PEG,APD,UTX,RTN,SRE",ok,30.0
2007-12-31,-0.10044811070492864,30,1.0,"GOOGL,PPL,AAPL,OXY,MCD,CME,GME,EXC,CMI,RRC,FLR,NEE,WMB,APD,PEP,TROW,NBL,GILD,GD,EMR,EIX,XOM,SLB,JEF,PEG,ETR,TXT,AMT,AIZ,UTX",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,30,1.0,"RRC,OXY,EXC,CVX,XOM,APA,GD,MCD,NBL,BDX,DVN,HES,APD,CHK,GILD,AIZ,CSX,FE,YUM,PPL,EOG,MO,BAX,EMR,MUR,WMB,UTX,RTN,JEF,GME",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.03446841672677449,30,0.9786152025999633,"SRCL,AZO,MCD,GWW,GILD,MO,BDX,CL,CHRW,ORLY,YUM,ESRX,LH,WEC,BAX,SHW,HRL,DGX,GIS,PBCT,PCG,K,ABC,DVA,NEE,SRE,ABT,TJX,AAPL,RTN",ok,30.0
2009-07-31,0.01595303919610233,30,1.0,"GILD,SRCL,MO,AZO,GWW,CHRW,GIS,BDX,ORLY,HRL,CL,LH,ESRX,MCD,BAX,WEC,YUM,TJX,ABC,DGX,SHW,DVA,K,PCG,SRE,TAP,ATGE,CVS,AAPL,BLL",ok,30.0
2009-08-31,0.027544234380639725,30,1.0,"GILD,SRCL,MO,AZO,GWW,BDX,UTX,RTN,ABC,TJX,GD,ORLY,DGX,DVA,GIS,CHRW,ABT,HRL,K,ESRX,SHW,DHR,ETR,BLL,BAX,YUM,RSG,SJM,ATGE,CL",ok,30.0
2009-09-30,-0.001,30,1.0,"SRCL,GILD,CAG,ABC,DGX,AZO,MO,DVA,GWW,SJM,RTN,UTX,BLL,TJX,JNJ,MKC,WBA,BDX,ABT,ETR,DHR,MMM,SYK,GD,ORLY,GIS,ED,K,CHRW,ESRX",ok,30.0
2009-10-30,0.0,0,0.0,,regime_dsma,
2009-11-30,0.023309402197287447,30,1.0,"GIS,SJM,MO,GILD,SRCL,AZO,DGX,GWW,BLL,CAG,ETR,JNJ,ABC,DVA,RTN,UTX,MKC,CL,BDX,TJX,ABT,ED,DTE,DHR,ECL,K,HRL,EFX,KMB,WBA",ok,30.0
2009-12-31,-0.001,30,1.0,"ED,WEC,GIS,SJM,MO,GILD,AZO,ABC,SRCL,DGX,CAG,GWW,JNJ,BLL,ETR,MKC,CL,DVA,UTX,RTN,BDX,ECL,ROST,ABT,K,HRL,KMB,DHR,TJX,DTE",ok,30.0
2010-01-29,0.0,0,0.0,,regime_dsma,
2010-02-26,0.0,0,0.0,,regime_dsma,
2010-03-31,0.03041489396975823,30,1.0,"ED,WEC,HRL,GIS,CAG,SJM,GWW,AZO,PM,BLL,NKE,ROST,TJX,V,ORLY,HAS,ESRX,DISCA,DRI,CTSH,SWK,TDC,URBN,WDC,CRM,VTR,RTN,UTX,ABC,SRCL",ok,30.0
2010-04-30,-0.04282888275482333,30,1.0,"MO,ED,GIS,WEC,HRL,SJM,CAG,IFF,DTE,PM,MMM,AZO,GWW,BLL,OKE,V,SHW,NKE,YUM,VFC,ESRX,TJX,ROST,HAS,DISCA,ORLY,SWK,KDP,FAST,TDC",ok,30.0
2010-05-31,-0.007228980217232131,30,0.5760417557579878,"ED,MO,GIS,WEC,HRL,SJM,CAG,DTE,MMM,AZO,PM,GWW,IFF,SHW,DGX,YUM,OKE,NKE,VFC,ROST,TJX,DVA,HAS,CHRW,ORLY,KDP,JNJ,DRI,CB,ETR",ok,30.0
2010-06-30,0.0,0,0.0,,regime_dsma,
2010-07-30,0.0,0,0.0,,regime_dsma,
2010-08-31,0.0,0,0.0,,regime_dsma,
2010-09-30,-0.001,30,1.0,"DISCA,BLL,CMI,DTE,ED,DVA,VTR,WEC,WELL,ECL,YUM,CAT,CAG,CHRW,HAS,IFF,MMM,MKC,MO,SRCL,AN,AZO,ORLY,HRL,KDP,TDC,CTSH,VFC,CRM,D",ok,30.0
2010-10-29,0.0,0,0.0,,regime_dsma,
2010-11-30,0.03696471608873869,30,1.0,"KG,DISCA,BLL,DRI,CTSH,ECL,DVA,EQR,YUM,WEC,WELL,CAG,CAT,CHRW,CRM,CMI,MO,MMM,HRL,IFF,ORLY,OKE,KDP,NKE,ETN,AN,RTN,AZO,SRCL,ROP",ok,30.0
2010-12-31,0.006682363040143283,30,1.0,"ESRX,CAG,CB,CHRW,BLL,DISCA,VTR,CTSH,DHR,D,DTE,CAT,CMI,YUM,CRM,DVA,ED,ECL,DRI,SJM,HAS,IFF,SWK,KDP,EQR,ETN,UNP,TDC,TJX,VFC",ok,30.0
2011-01-31,0.03012281940916621,30,1.0,"DISCA,BLL,ETN,HAS,WELL,DE,ECL,ED,DVA,EQR,YUM,WEC,CB,CAG,CAT,CHRW,CRM,CMI,GIS,FTI,PH,ORLY,KDP,NKE,MMM,IFF,AN,AZO,RTN,MKC",ok,30.0
2011-02-28,0.02049489603879506,30,1.0,"DISCA,BLL,WELL,DVA,ECL,ED,EQR,YUM,WEC,CB,CAT,CAG,CHRW,CRM,CMI,ROST,SHW,OKE,PH,OXY,NKE,MKC,HRL,AZO,AN,RTN,MMM,MO,SJM,ROP",ok,30.0
2011-03-31,-0.001,30,1.0,"BLL,DISCA,SJM,ECL,DVA,EQR,YUM,WEC,WELL,CB,CAG,CAT,CHRW,CMI,FAST,PH,ORLY,OKE,IFF,HRL,MKC,SRCL,AZO,AN,RTN,MMM,TDC,SHW,ROP,ROST",ok,30.0
2011-04-29,0.0,0,0.0,,regime_dsma,
2011-05-31,-0.005853758492984603,30,1.0,"EW,PM,CMG,AZO,MO,DE,HRL,TDC,FTI,SRCL,OKE,BLL,ROP,GWW,SJM,CVX,SO,CMI,CSX,UNP,DHR,FMC,MKC,CHRW,PH,PPG,YUM,CRM,WEC,BDX",ok,30.0
2011-06-30,-0.001,30,1.0,"EW,CMG,PM,AZO,MO,CRM,TDC,HRL,ROST,BLL,OKE,GWW,YUM,UNP,FMC,CSX,ROP,CVX,SRCL,DHR,PH,MKC,TJX,SO,TMO,SJM,BDX,CHRW,ORLY,SHW",ok,30.0
2011-07-29,0.0,0,0.0,,regime_dsma,
2011-08-31,-0.009050024240415896,30,0.3795346148550157,"AZO,PM,ROST,TJX,MO,HRL,AAPL,SJM,SO,GWW,CVX,UNP,D,YUM,MKC,AGN,BLL,OKE,KDP,ORLY,IBM,CMG,SRCL,GIS,WEC,NKE,ED,NFLX,CERN,NSC",ok,30.0
2011-09-30,0.0,0,0.0,,regime_dsma,
2011-10-31,0.0582491540289827,30,0.6221372306596,"AZO,TJX,ROST,D,GWW,MO,SO,SJM,HRL,PM,ORLY,AAPL,OKE,GIS,ED,FAST,WEC,KDP,AGN,CMG,SRCL,CVX,NKE,CL,VFC,YUM,CERN,IBM,MKC,DTE",ok,30.0
2012-03-30,0.0,0,0.0,,regime_dsma,
2012-05-31,-0.001,30,1.0,"ROST,TJX,AZO,ORLY,PM,MO,SO,GWW,YUM,SHW,WEC,NKE,AAPL,ED,CMG,MKC,ALXN,FAST,D,V,OKE,FMC,GIS,ROP,GPC,ECL,CL,ISRG,IBM,VFC",ok,30.0
2012-06-29,0.0,0,0.0,,regime_dsma,
2012-07-31,-0.016585180857364025,30,1.0,"MO,ROST,WEC,TJX,PM,MKC,AZO,SHW,SO,AAPL,ED,ECL,GWW,ORLY,BF.B,WELL,XEL,ALXN,V,EW,KDP,YUM,D,DUK,PRGO,DTE,OKE,HSY,VTR,ABT",ok,30.0
2012-08-31,-0.001,30,1.0,"MO,WEC,ROST,PM,MKC,TJX,SO,SHW,ED,AZO,KDP,D,HSY,XEL,YUM,OKE,AAPL,WELL,GIS,ABT,GWW,UNP,V,BF.B,DTE,DUK,HRL,ECL,VTR,ORLY",ok,30.0
2012-09-28,0.0,0,0.0,,regime_dsma,
2012-10-31,0.006781315243729096,30,1.0,"MKC,PM,MO,WEC,ROST,TJX,SHW,SO,AZO,HSY,KDP,ED,GIS,SJM,DTE,OKE,WELL,BF.B,BLL,PRGO,V,DVA,YUM,HRL,D,KMB,AAPL,XEL,CL,LYB",ok,30.0
2012-11-30,-0.013651480662856631,30,1.0,"SHW,MKC,TJX,LYB,WEC,PM,AZO,AGN,V,ROST,MO,BLL,DVA,HSY,ROP,DTE,YUM,ECL,MAT,WELL,KDP,UNP,AAPL,ALXN,PPG,SJM,BF.B,SO,SNA,EW",ok,30.0
2012-12-31,0.04098888125125566,30,1.0,"MKC,SHW,TJX,MO,PM,LYB,WEC,AZO,V,HSY,BLL,KDP,SJM,DVA,AGN,DTE,ROST,ECL,GIS,BF.B,ROP,PPG,MAT,HRL,YUM,VFC,ORLY,WELL,SO,VTR",ok,30.0
2013-01-31,0.034935981284677294,30,1.0,"LYB,SHW,MKC,TJX,WEC,PM,KDP,AZO,MO,GIS,SJM,GWW,ROP,D,UNP,FMC,ECL,DTE,HRL,V,WELL,SO,BLL,PPG,DVA,YUM,ROST,VTR,VFC,JNJ",ok,30.0
2013-02-28,-0.001,30,1.0,"MKC,SHW,WEC,HSY,SJM,HRL,LYB,GIS,DTE,MO,TJX,KDP,AGN,DVA,ROP,WELL,ECL,D,V,PM,PPG,BLL,DISCA,UNP,CAG,KMB,VTR,JNJ,SO,ABC",ok,30.0
2013-03-28,0.0,0,0.0,,regime_dsma,
2013-04-30,-0.04748831637598147,30,1.0,"GIS,WEC,MKC,HSY,DTE,SJM,HRL,D,JNJ,ED,SO,CLX,WELL,MO,KMB,ES,ABC,XEL,CAG,DUK,KDP,SHW,PM,VTR,MAT,KMI,DVA,CMS,AGN,GPC",ok,30.0
2013-05-31,-0.001,30,1.0,"SJM,HRL,GIS,HSY,MKC,ABC,DTE,JNJ,CAG,SHW,WELL,MAT,KMB,WEC,KMI,AGN,V,DISCA,VTR,TRV,CLX,CMS,MO,ES,DVA,D,ECL,GPC,LYB,CINF",ok,30.0
2013-06-28,0.0,0,0.0,,regime_dsma,
2013-07-31,-0.001,30,1.0,"HRL,SJM,GIS,CAG,HSY,ABC,ORLY,JNJ,ECL,GPC,AGN,DISCA,MAT,V,MKC,KMB,CLX,HD,BMY,PGR,AZO,DTE,BMS,SBUX,FIS,IFF,GWW,MA,SRCL,VFC",ok,30.0
2013-08-30,0.0,0,0.0,,regime_dsma,
