date,ret_m,n_picks,scale,picks,reason,k_used
2019-04-30,-0.037647850730234335,30,1.0,"PYPL,CDNS,FISV,AVGO,INTU,ORLY,VRSK,SNPS,XEL,ULTA,VRSN,PAYX,SBUX,ADP,CTAS,PEP,CSX,ISRG,COST,ROST,ADBE,MSFT,CSCO,LULU,ADI,FAST,IDXX,AMZN,MDLZ,ADSK",ok,30.0
2019-05-31,-0.001,30,1.0,"PYPL,CDNS,VRSK,SNPS,CTAS,XEL,SBUX,VRSN,FISV,AVGO,ROST,ORLY,PAYX,IDXX,INTU,ADP,ULTA,LULU,MSFT,CSX,PEP,CSCO,ADBE,COST,AMZN,ADSK,FAST,TMUS,ADI,CMCSA",ok,30.0
2019-06-28,0.0,0,0.0,,no_mem,
2019-07-31,-0.001,30,1.0,"VRSK,PYPL,SBUX,SNPS,CDNS,XEL,CTAS,FISV,VRSN,INTU,COST,MSFT,IDXX,ADBE,ULTA,CHTR,CSCO,AVGO,PEP,ROST,LULU,ADP,PAYX,ORLY,MDLZ,AMZN,CSX,CMCSA,TMUS,HAS",ok,30.0
2019-08-30,0.0,0,0.0,,no_mem,
2019-09-30,0.0015546825975371959,30,1.0,"VRSK,CTAS,FISV,XEL,SBUX,SNPS,PYPL,COST,IDXX,CDNS,INTU,PEP,VRSN,CHTR,MSFT,ROST,ADBE,ADP,TMUS,KLAC,HAS,PAYX,TXN,MDLZ,LRCX,AVGO,ORLY,CMCSA,ADI,TTWO",ok,30.0
2019-10-31,-0.001,30,1.0,"CTAS,FISV,VRSK,XEL,SNPS,IDXX,CHTR,COST,SBUX,CDNS,MSFT,PEP,TXN,INTU,ASML,KLAC,ROST,LRCX,ADBE,PAYX,ORLY,LULU,GOOG,TMUS,GOOGL,VRSN,ADP,AVGO,TTWO,MDLZ",ok,30.0
2019-11-29,0.0,0,0.0,,no_mem,
2019-12-31,0.03025926952208837,30,1.0,"CDW,CPRT,FISV,CTAS,CHTR,MSFT,ROST,VRSK,XEL,COST,AAPL,SNPS,CSGP,ADBE,ASML,ORLY,CDNS,ADP,LRCX,LULU,KLAC,AVGO,PEP,NVDA,GOOG,SBUX,PAYX,GOOGL,IDXX,INTU",ok,30.0
2020-01-31,-0.001,30,1.0,"CDW,CPRT,FISV,MSFT,CHTR,CTAS,ADBE,AAPL,XEL,VRSK,COST,SNPS,ROST,NVDA,ASML,GOOG,PEP,LULU,KLAC,LRCX,GOOGL,CSGP,CDNS,AMZN,AMD,IDXX,ORLY,NTES,ISRG,ADP",ok,30.0
2020-02-28,0.0,0,0.0,,no_mem,
2020-03-31,0.0,0,0.0,,regime_dsma,
2020-04-30,-0.00044550604428905596,30,0.44550604428905594,"AMZN,ADBE,COST,MSFT,TTWO,NVDA,CSGP,XEL,CHTR,SNPS,NFLX,AAPL,FISV,NTES,AMD,CPRT,IDXX,GOOG,CDNS,TMUS,AMGN,GOOGL,DXCM,ISRG,VRSK,VRTX,VRSN,ASML,PYPL,EA",ok,30.0
2020-05-29,0.0,0,0.0,,no_mem,
2020-06-30,0.061106416018508324,30,0.6115681492982223,"DOCU,AMZN,PYPL,ADBE,SNPS,MSFT,NVDA,CHTR,AAPL,IDXX,ASML,VRSK,CDNS,LULU,TTWO,FAST,TMUS,NTES,COST,ADSK,GOOG,CPRT,AMD,GOOGL,CSGP,JD,NFLX,KLAC,DXCM,EA",ok,30.0
2020-07-31,0.07373548352855536,30,1.0,"AMZN,DOCU,PYPL,ADBE,SNPS,NVDA,AAPL,MSFT,CDNS,IDXX,NTES,ASML,NFLX,ADSK,FAST,LULU,CHTR,VRSK,TTWO,TMUS,GOOG,GOOGL,JD,COST,AMD,EA,KLAC,DXCM,LRCX,ISRG",ok,30.0
2020-08-31,-0.04493511706147612,30,1.0,"AMZN,DOCU,PYPL,IDXX,AAPL,CDNS,ADBE,PDD,SNPS,NVDA,MSFT,AMD,CHTR,NTES,FAST,LULU,TTWO,ADSK,NFLX,ISRG,VRSK,ASML,CPRT,JD,GOOG,GOOGL,DXCM,TMUS,LRCX,COST",ok,30.0
2020-09-30,-0.0007458152503056724,30,0.7458152503056724,"AMZN,PYPL,ADBE,DOCU,AAPL,IDXX,SNPS,NVDA,CDNS,PDD,AMD,MSFT,CPRT,CHTR,ISRG,LULU,ADSK,FAST,NFLX,TTWO,NTES,VRSK,GOOG,JD,ASML,GOOGL,INTU,TMUS,CTAS,COST",ok,30.0
2020-10-30,0.0,0,0.0,,no_mem,
2020-11-30,0.05519688295686695,30,1.0,"IDXX,AMZN,PYPL,SNPS,DOCU,PDD,CPRT,CDNS,ADBE,AAPL,CHTR,NVDA,VRSK,COST,AMD,TTWO,MSFT,NFLX,GOOG,TMUS,INTU,ASML,GOOGL,ISRG,ADSK,JD,FAST,TXN,CTAS,XEL",ok,30.0
