date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.005896252606906632,30,1.0,"NEE,ETR,VNO,PBG,BXP,SRE,SPG,PSA,CBRE,KIM,PCAR,PFG,WEN,AVB,ALL,CTSH,MAR,SPGI,GOOGL,PRU,TMO,BAC,VFC,FE,ECL,PLD,TPR,CME,IFF,CCU",ok,30.0
2007-02-28,-0.001,30,1.0,"NEE,SPG,BXP,PBG,SRE,AVB,ETR,KIM,PSA,VNO,PFG,CBRE,GOOGL,PCAR,SHW,CME,CTSH,EQR,PRU,TMO,TPR,WEN,MAR,SYK,RL,PLD,SPGI,NUE,CCU,FE",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.0144849471856398,30,1.0,"NEE,ETR,SRE,BXP,PBG,PPL,SPG,EXC,PCAR,FE,KIM,TPR,PRU,BDX,RL,CTSH,SYK,GILD,VFC,PEG,PSA,VNO,SHW,NKE,PFG,CMI,CCU,ABT,BLL,L",ok,30.0
2007-05-31,-0.001,30,1.0,"ETR,NEE,SRE,PBG,EXC,PCAR,PPL,FE,PRU,SPG,BDX,CCU,TMO,BXP,BLL,BEN,CMI,TPR,GILD,CBRE,AIZ,PEG,L,RL,KIM,SYK,VFC,CVX,EIX,XOM",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,0.005484263158165357,30,1.0,"PRU,PCAR,PPL,CMI,ETR,RL,EXC,CCU,GOOGL,VFC,ETN,NKE,AAPL,L,PEG,EIX,BEN,TMO,TEX,NEE,BLL,CVX,PBG,CSX,ITT,TPR,RTN,UTX,SRE,CVG",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"PPL,CMI,GOOGL,JEF,BA,RTN,UTX,CVX,CCU,XOM,COP,TMO,AAPL,NEE,ETN,PCAR,APD,EXC,NKE,TEX,FLR,PEG,ETR,SHW,EIX,DHR,PRU,CVG,SLB,OXY",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.017505161261040108,30,1.0,"UTX,RTN,CVX,GOOGL,COP,APD,JEF,PPL,OXY,XOM,APA,PEP,BDX,AAPL,CME,ICE,FLR,NKE,CMI,DHR,TMO,PRU,PEG,CVS,BA,EXC,ESRX,MCD,CAT,ETR",ok,30.0
2007-11-30,0.015621351616583925,30,0.7077891253605176,"GOOGL,PPL,GD,EXC,NKE,NEE,APD,OXY,CVS,ETR,GILD,BDX,PEG,JEF,RTN,UTX,PEP,AAPL,CVX,CME,APA,ICE,YUM,DHR,TMO,D,ESRX,CMI,XOM,MCD",ok,30.0
2007-12-31,-0.07353888787417551,30,1.0,"GOOGL,PEP,NEE,OXY,APD,PPL,EXC,GME,UTX,RTN,ETR,RRC,GD,GILD,CME,DHR,BDX,XOM,PEG,JEF,CVX,D,AAPL,NKE,ESRX,MO,APA,TMO,FE,CVS",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,30,1.0,"RRC,APA,OXY,CVX,BDX,XOM,GILD,CHK,APD,CSX,EXC,NKE,GD,MO,DVN,YUM,FE,PEP,JEF,TMO,EOG,RTN,UTX,MUR,AFL,HES,AIZ,DE,NEE,ADM",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.05083694074944571,30,0.9786152025999633,"AZO,ORLY,ESRX,GWW,SWN,SRCL,YUM,TJX,CHRW,DRI,OXY,MO,CTXS,RRC,DGX,SHW,CME,NKE,AAPL,ICE,CL,HRL,MCD,PBCT,CTSH,ABC,UTX,RTN,RL,ORCL",ok,30.0
2009-07-31,0.00557301925134252,30,1.0,"ORLY,AZO,ESRX,CHRW,GWW,YUM,AAPL,WDC,OXY,BLL,RRC,TJX,SWN,SRCL,CTXS,CL,MO,HRL,CTSH,ORCL,NEE,ICE,GILD,DGX,SRE,LH,SHW,DO,DRI,CME",ok,30.0
2009-08-31,0.02825224118480463,30,1.0,"AAPL,CHRW,TJX,WDC,GILD,GWW,ORLY,COG,ESRX,OXY,FTI,RRC,AZO,SWN,DO,CTSH,NUE,ORCL,BLL,CTXS,MO,YUM,APD,GOOGL,NEE,SRCL,ABC,SHW,MA,VTR",ok,30.0
2009-09-30,-0.001,30,1.0,"AAPL,ESRX,WDC,OXY,TJX,CHRW,CRM,ABC,CTSH,RRC,COG,GWW,ORLY,APD,CTXS,AZO,MCK,CMI,UTX,RTN,FLS,FTI,CF,MA,SWN,DO,RL,GILD,CVS,MO",ok,30.0
2009-10-30,0.0,0,0.0,,regime_dsma,
2009-11-30,0.03802682484193443,30,1.0,"AAPL,TJX,CRM,FTI,WDC,ESRX,ABC,APH,MA,CTSH,CL,BKNG,OXY,MCK,MO,GWW,GOOGL,FLS,VTR,ISRG,APD,RRC,GIS,FCX,CMI,RL,CF,COG,HPQ,DO",ok,30.0
2009-12-31,-0.001,30,1.0,"AAPL,CRM,FTI,ESRX,WDC,MA,BKNG,GOOGL,ISRG,ABC,CTSH,FLS,TJX,CSX,OXY,RL,APH,CF,DO,VTR,CL,FCX,APD,MO,GWW,COG,UTX,RTN,TMO,SJM",ok,30.0
2010-01-29,0.0,0,0.0,,regime_dsma,
2010-02-26,0.0,0,0.0,,regime_dsma,
2010-03-31,0.02554684031177986,30,1.0,"ESRX,ABC,GIS,AAPL,ATGE,CRM,ISRG,GWW,V,CL,HRL,CTSH,OKE,CMI,MO,BKNG,GD,TJX,UTX,RTN,VTR,CLF,WEC,FTI,CSX,DE,HAS,UNP,CF,SJM",ok,30.0
2010-04-30,-0.04900167216083162,30,1.0,"AAPL,ESRX,KDP,ABC,CRM,CMI,OKE,ISRG,GWW,MO,HAS,TJX,ATGE,WEC,GIS,CL,V,BKNG,HRL,GD,FTI,CSX,TMO,DISCA,UNP,ROST,NKE,VTR,CLF,CTSH",ok,30.0
2010-05-31,-0.018452380835789955,30,0.5760417557579878,"AAPL,CRM,KDP,TJX,CMI,SHW,MO,HAS,OKE,WEC,GIS,ISRG,GWW,ROST,FAST,CSX,FTI,TMO,BKNG,EMR,UNP,NKE,SNA,CTSH,DHR,CLF,NSC,IFF,EL,VTR",ok,30.0
2010-06-30,0.0,0,0.0,,regime_dsma,
2010-07-30,0.0,0,0.0,,regime_dsma,
2010-08-31,0.0,0,0.0,,regime_dsma,
2010-09-30,-0.001,30,1.0,"SRCL,AZO,MO,WEC,YUM,HRL,MCD,HAS,ORLY,MKC,GIS,KDP,VTR,CRM,SO,AAPL,UNP,D,ES,GWW,CMI,CHRW,SHW,DE,CTSH,DISCA,BLL,ED,XEL,NKE",ok,30.0
2010-10-29,0.0,0,0.0,,regime_dsma,
2010-11-30,0.03811770913745983,30,1.0,"MO,AZO,YUM,WEC,UNP,SRCL,AAPL,FMC,GWW,HAS,PM,NKE,ROP,BLL,CMI,CHRW,ES,ORLY,MKC,CRM,DE,DISCA,HRL,ROST,CTL,CTSH,PH,FTI,SO,MCD",ok,30.0
2010-12-31,-0.013764842900185283,30,1.0,"AZO,FMC,SRCL,YUM,GWW,ORLY,NKE,HRL,ROP,UNP,CHRW,BLL,AAPL,ROST,MKC,MO,CRM,NFLX,CMI,CTL,HAS,FTI,WEC,IFF,PM,PH,MCD,DE,ETN,SO",ok,30.0
2011-01-31,0.0427404767962229,30,1.0,"AZO,SRCL,AAPL,CHRW,YUM,FMC,SHW,ROST,UNP,HRL,GWW,MO,ORLY,NFLX,CMI,MKC,ROP,CTL,CRM,NKE,DE,BLL,CSX,OKE,FTI,CVX,TDC,PH,CTSH,PM",ok,30.0
2011-02-28,0.035906370623742676,30,1.0,"SRCL,AAPL,AZO,NFLX,CVX,DE,BLL,IBM,CSX,ROP,SHW,OKE,ROST,HRL,FTI,CMI,MO,UNP,EMN,YUM,GWW,CHRW,FMC,TDC,IFF,WEC,PH,ETN,ORLY,ABC",ok,30.0
2011-03-31,-0.001,30,1.0,"SRCL,HRL,AZO,OKE,AAPL,ROP,CVX,BLL,ROST,TDC,MKC,CSX,MO,PM,DE,NFLX,DHR,AGN,CF,IBM,ES,YUM,GWW,EL,FTI,CRM,UNP,FMC,WEC,COP",ok,30.0
2011-04-29,0.0,0,0.0,,regime_dsma,
2011-05-31,-0.005494946937009726,30,1.0,"PM,MO,HRL,EW,OKE,SRCL,AZO,CVX,SJM,AGN,GWW,BLL,TDC,DHR,CERN,DE,IBM,CSX,NFLX,ROP,ORCL,ES,EMN,IFF,EL,BAX,UNP,WELL,WEC,YUM",ok,30.0
2011-06-30,-0.001,30,1.0,"PM,AZO,ROST,MO,HRL,OKE,SJM,BLL,AGN,EW,YUM,NFLX,TDC,CMG,CERN,CVX,SRCL,UNP,CSX,GWW,IBM,DHR,MKC,TJX,IFF,EMN,ROP,ES,AON,EL",ok,30.0
2011-07-29,0.0,0,0.0,,regime_dsma,
2011-08-31,-0.011730255507465159,30,0.3795346148550157,"PM,AZO,ROST,AAPL,AGN,TJX,HRL,IBM,SJM,OKE,MO,CERN,CMG,NFLX,GWW,CVX,UNP,SO,D,CF,VFC,ACN,BLL,MA,CL,MKC,MCD,ED,FMC,COG",ok,30.0
2011-09-30,0.0,0,0.0,,regime_dsma,
2011-10-31,0.0554025864448788,30,0.6221372306596,"AZO,D,ROST,TJX,MO,SO,AAPL,GWW,AGN,ED,SJM,ORLY,HRL,GIS,OKE,IBM,PM,WEC,CMG,FAST,CL,CERN,VFC,KDP,MCD,COST,SRCL,KMB,DUK,ISRG",ok,30.0
2012-03-30,0.0,0,0.0,,regime_dsma,
2012-05-31,-0.001,30,1.0,"ROST,TJX,ORLY,PM,SHW,YUM,AZO,AAPL,MO,ALXN,CMG,NKE,GWW,ISRG,WEC,V,FMC,DLTR,MKC,TDC,SO,DISCA,ROP,CERN,ABT,BIIB,HSY,ECL,FAST,AGN",ok,30.0
2012-06-29,0.0,0,0.0,,regime_dsma,
2012-07-31,-0.020847883302921682,30,1.0,"MO,ROST,TJX,WEC,SHW,PM,MKC,AAPL,EW,ALXN,ECL,V,BF.B,AZO,PRGO,SO,ED,ABT,MNST,HSY,XEL,DLTR,DTE,KDP,VTR,KMB,WELL,FMC,DUK,CL",ok,30.0
2012-08-31,-0.001,30,1.0,"ROST,MO,TJX,SHW,WEC,MKC,PM,AAPL,ALXN,KDP,UNP,HSY,V,ABT,EW,BF.B,OKE,ED,VTR,SO,WELL,XEL,KMB,DTE,WMT,FMC,ROP,DLTR,BIIB,CL",ok,30.0
2012-09-28,0.0,0,0.0,,regime_dsma,
2012-10-31,0.01815265674178121,30,1.0,"SHW,MKC,ROST,PM,TJX,MO,LYB,DVA,V,AAPL,BF.B,PRGO,OKE,ALXN,AGN,HSY,DISCA,EW,KDP,WEC,SJM,ESRX,DTE,ABT,KMB,MAT,HD,BIIB,VFC,ROP",ok,30.0
2012-11-30,-0.006860169265178436,30,1.0,"MKC,LYB,SHW,V,DVA,AGN,SNA,PPG,DISCA,MAT,TJX,ROP,DTE,BLL,PM,YUM,WEC,UNP,SJM,ECL,AMGN,VTR,WELL,HSY,BF.B,HD,CMCSA,AZO,MO,EMN",ok,30.0
2012-12-31,0.040433581626386716,30,1.0,"SHW,MKC,V,LYB,AGN,DVA,BLL,SJM,BF.B,PPG,MAT,SNA,TJX,HSY,DISCA,MO,ROP,ACN,VFC,PM,KDP,AZO,ECL,HD,DTE,LB,CAG,CL,CRM,AMGN",ok,30.0
2013-01-31,0.03021936235738266,30,1.0,"MKC,SHW,LYB,V,PPG,DVA,DISCA,SJM,HRL,HSY,AGN,ECL,BLL,CAG,DTE,ROP,TJX,KMB,TRV,LEG,SNA,HD,KDP,GIS,MO,ACN,IFF,COST,ABT,MA",ok,30.0
