date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,1.7710839738693286e-06,30,1.0,"NEE,ETR,SRE,VNO,SPG,BXP,PBG,PSA,PFG,USB,PCG,KIM,PCAR,WEN,ALL,PRU,CBRE,MAR,AVB,SPGI,CCU,JCP,TMO,BAC,ATI,L,PPL,CTSH,PLD,FE",ok,30.0
2007-02-28,-0.001,30,1.0,"NEE,SPG,SRE,BXP,ETR,AVB,PSA,PBG,PFG,KIM,PRU,VNO,GOOGL,PCAR,SHW,CBRE,CME,EQR,USB,CTSH,L,TMO,WEN,MAR,ATI,PCG,PLD,TPR,JCP,TEX",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.01148970893311881,30,1.0,"NEE,PPL,ETR,SRE,BXP,FE,PRU,EXC,PBG,SPG,PCAR,PCG,KIM,L,TPR,PEG,BDX,SYK,MET,XEL,EIX,PFG,CTSH,NKE,RL,USB,CCU,VFC,CNP,GILD",ok,30.0
2007-05-31,-0.001,30,1.0,"ETR,NEE,PPL,SRE,EXC,FE,PRU,L,PCAR,PBG,PCG,EIX,BLL,CCU,BDX,FTR,PEG,MET,AIZ,TMO,SPG,AEP,CNP,CVG,BXP,CMI,D,SYK,GILD,BEN",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,0.00671868388302278,30,1.0,"PPL,PRU,L,EIX,CVG,ETR,EXC,CCU,MCD,VFC,PBG,PCAR,AAPL,HON,RL,GOOGL,PEG,FTR,CMI,SRE,ETN,NKE,TEX,MRO,BLL,AET,TMO,MET,RTN,UTX",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"PPL,BA,UTX,RTN,HON,CVG,GOOGL,WMB,MCD,FLR,HPQ,JEF,CCU,PBG,CVX,EIX,AAPL,CMI,PCAR,XOM,TMO,SLB,COP,TXT,BDX,NEE,CHK,APD,DHR,EXC",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.018763084490085676,30,1.0,"MCD,RTN,UTX,GOOGL,CVX,PPL,BA,WMB,FLR,PEP,COP,APD,BDX,XOM,JEF,DHR,APA,OXY,HON,AAPL,HPQ,AET,NKE,MUR,CVG,CME,CMI,NBL,EMR,CVS",ok,30.0
