date,ret_m,n_picks,scale,picks,reason,k_used
2019-04-30,-0.05785730869454638,30,1.0,"CDNS,VRSN,AVGO,SNPS,FISV,PYPL,PAYX,INTU,WDAY,CSCO,ULTA,SBUX,CTAS,ADP,ADI,KLAC,VRSK,MSFT,ADBE,XEL,FAST,ADSK,ALGN,MCHP,ORLY,ISRG,EBAY,AMD,LRCX,TXN",ok,30.0
2019-05-31,-0.001,30,1.0,"CDNS,SNPS,ALGN,PYPL,AVGO,VRSN,CTAS,QCOM,NFLX,PAYX,FISV,LRCX,IDXX,MSFT,ADBE,LULU,ADI,INTU,VRSK,MCHP,TXN,KLAC,AMZN,CSCO,ADSK,ADP,ROST,AMD,EBAY,JD",ok,30.0
2019-06-28,0.0,0,0.0,,no_mem,
2019-07-31,-0.001,30,1.0,"CDNS,SNPS,MSFT,CTAS,QCOM,PYPL,VRSN,IDXX,VRSK,ADBE,COST,SBUX,INTU,FISV,CSCO,AMD,AMZN,LULU,PAYX,ADP,XEL,ILMN,PEP,TMUS,TXN,MDLZ,ADI,MAR,ULTA,ASML",ok,30.0
2019-08-30,0.0,0,0.0,,no_mem,
2019-09-30,-0.0014283704613116531,30,1.0,"TTWO,CTAS,FISV,SNPS,SBUX,MSFT,VRSK,IDXX,HAS,COST,XEL,INTU,CDNS,QCOM,ADBE,VRSN,TMUS,KLAC,PEP,TXN,ADP,CHTR,PYPL,ROST,PAYX,ASML,MDLZ,CMCSA,AMZN,BKNG",ok,30.0
2019-10-31,-0.001,30,1.0,"KLAC,FISV,CTAS,SNPS,MSFT,COST,ASML,XEL,TTWO,VRSK,TXN,INTU,ROST,LRCX,AMAT,PEP,HAS,IDXX,SBUX,ADBE,ISRG,SIRI,CHTR,TMUS,BKNG,AMGN,GOOG,WDC,GOOGL,AAPL",ok,30.0
2019-11-29,0.0,0,0.0,,no_mem,
2019-12-31,0.01857519317800119,30,1.0,"LRCX,FISV,KLAC,CDW,TSLA,NVDA,MSFT,CPRT,AAPL,ASML,AMGN,AMAT,GOOG,GOOGL,CTAS,INTC,ISRG,ROST,AMD,LULU,CHTR,AVGO,COST,SIRI,NTES,ADBE,VRTX,ADP,ORLY,SWKS",ok,30.0
2020-01-31,-0.001,30,1.0,"TSLA,AMD,NVDA,LRCX,CDW,AAPL,NTES,ALGN,MSFT,ASML,KLAC,CPRT,FISV,ADBE,CHTR,SWKS,INTC,ADSK,ISRG,AMGN,GOOG,LULU,SNPS,GOOGL,JD,FAST,AMAT,CTAS,NTAP,AVGO",ok,30.0
2020-02-28,0.0,0,0.0,,no_mem,
2020-03-31,0.0,0,0.0,,regime_dsma,
