date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.003821460181031822,20,1.0,"NEE,ETR,VNO,PBG,BXP,SRE,SPG,PSA,CBRE,KIM,PCAR,PFG,WEN,AVB,ALL,CTSH,MAR,SPGI,GOOGL,PRU",ok,20.0
2007-02-28,-0.001,20,1.0,"NEE,SPG,BXP,PBG,SRE,AVB,ETR,KIM,PSA,VNO,PFG,CBRE,GOOGL,PCAR,SHW,CME,CTSH,EQR,PRU,TMO",ok,20.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.009555765133290619,20,1.0,"NEE,ETR,SRE,BXP,PBG,PPL,SPG,EXC,PCAR,FE,KIM,TPR,PRU,BDX,RL,CTSH,SYK,GILD,VFC,PEG",ok,20.0
2007-05-31,-0.001,20,1.0,"ETR,NEE,SRE,PBG,EXC,PCAR,PPL,FE,PRU,SPG,BDX,CCU,TMO,BXP,BLL,BEN,CMI,TPR,GILD,CBRE",ok,20.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,-0.0037348338431936853,20,1.0,"PRU,PCAR,PPL,CMI,ETR,RL,EXC,CCU,GOOGL,VFC,ETN,NKE,AAPL,L,PEG,EIX,BEN,TMO,TEX,NEE",ok,20.0
2007-08-31,-0.0007698089189259993,20,0.7698089189259992,"PPL,CMI,GOOGL,JEF,BA,RTN,UTX,CVX,CCU,XOM,COP,TMO,AAPL,NEE,ETN,PCAR,APD,EXC,NKE,TEX",ok,20.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.020656618976736218,20,1.0,"UTX,RTN,CVX,GOOGL,COP,APD,JEF,PPL,OXY,XOM,APA,PEP,BDX,AAPL,CME,ICE,FLR,NKE,CMI,DHR",ok,20.0
2007-11-30,0.00981513359972243,20,0.7077891253605176,"GOOGL,PPL,GD,EXC,NKE,NEE,APD,OXY,CVS,ETR,GILD,BDX,PEG,JEF,RTN,UTX,PEP,AAPL,CVX,CME",ok,20.0
2007-12-31,-0.07150299883844106,20,1.0,"GOOGL,PEP,NEE,OXY,APD,PPL,EXC,GME,UTX,RTN,ETR,RRC,GD,GILD,CME,DHR,BDX,XOM,PEG,JEF",ok,20.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,20,1.0,"RRC,APA,OXY,CVX,BDX,XOM,GILD,CHK,APD,CSX,EXC,NKE,GD,MO,DVN,YUM,FE,PEP,JEF,TMO",ok,20.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.04923774978613883,20,0.9786152025999633,"AZO,ORLY,ESRX,GWW,SWN,SRCL,YUM,TJX,CHRW,DRI,OXY,MO,CTXS,RRC,DGX,SHW,CME,NKE,AAPL,ICE",ok,20.0
2009-07-31,0.00871130697633209,20,1.0,"ORLY,AZO,ESRX,CHRW,GWW,YUM,AAPL,WDC,OXY,BLL,RRC,TJX,SWN,SRCL,CTXS,CL,MO,HRL,CTSH,ORCL",ok,20.0
2009-08-31,0.04012134458523755,20,1.0,"AAPL,CHRW,TJX,WDC,GILD,GWW,ORLY,COG,ESRX,OXY,FTI,RRC,AZO,SWN,DO,CTSH,NUE,ORCL,BLL,CTXS",ok,20.0
2009-09-30,-0.001,20,1.0,"AAPL,ESRX,WDC,OXY,TJX,CHRW,CRM,ABC,CTSH,RRC,COG,GWW,ORLY,APD,CTXS,AZO,MCK,CMI,UTX,RTN",ok,20.0
2009-10-30,0.0,0,0.0,,regime_dsma,
2009-11-30,0.03979277062038286,20,1.0,"AAPL,TJX,CRM,FTI,WDC,ESRX,ABC,APH,MA,CTSH,CL,BKNG,OXY,MCK,MO,GWW,GOOGL,FLS,VTR,ISRG",ok,20.0
2009-12-31,-0.001,20,1.0,"AAPL,CRM,FTI,ESRX,WDC,MA,BKNG,GOOGL,ISRG,ABC,CTSH,FLS,TJX,CSX,OXY,RL,APH,CF,DO,VTR",ok,20.0
2010-01-29,0.0,0,0.0,,regime_dsma,
2010-02-26,0.0,0,0.0,,regime_dsma,
2010-03-31,0.03004500284681765,20,1.0,"ESRX,ABC,GIS,AAPL,ATGE,CRM,ISRG,GWW,V,CL,HRL,CTSH,OKE,CMI,MO,BKNG,GD,TJX,UTX,RTN",ok,20.0
2010-04-30,-0.047092380642820814,20,1.0,"AAPL,ESRX,KDP,ABC,CRM,CMI,OKE,ISRG,GWW,MO,HAS,TJX,ATGE,WEC,GIS,CL,V,BKNG,HRL,GD",ok,20.0
2010-05-31,-0.015289752140142809,20,0.5760417557579878,"AAPL,CRM,KDP,TJX,CMI,SHW,MO,HAS,OKE,WEC,GIS,ISRG,GWW,ROST,FAST,CSX,FTI,TMO,BKNG,EMR",ok,20.0
2010-06-30,0.0,0,0.0,,regime_dsma,
2010-07-30,0.0,0,0.0,,regime_dsma,
2010-08-31,0.0,0,0.0,,regime_dsma,
2010-09-30,-0.001,20,1.0,"SRCL,AZO,MO,WEC,YUM,HRL,MCD,HAS,ORLY,MKC,GIS,KDP,VTR,CRM,SO,AAPL,UNP,D,ES,GWW",ok,20.0
2010-10-29,0.0,0,0.0,,regime_dsma,
2010-11-30,0.03612361661998605,20,1.0,"MO,AZO,YUM,WEC,UNP,SRCL,AAPL,FMC,GWW,HAS,PM,NKE,ROP,BLL,CMI,CHRW,ES,ORLY,MKC,CRM",ok,20.0
2010-12-31,-0.023474306561098873,20,1.0,"AZO,FMC,SRCL,YUM,GWW,ORLY,NKE,HRL,ROP,UNP,CHRW,BLL,AAPL,ROST,MKC,MO,CRM,NFLX,CMI,CTL",ok,20.0
2011-01-31,0.03569326159599959,20,1.0,"AZO,SRCL,AAPL,CHRW,YUM,FMC,SHW,ROST,UNP,HRL,GWW,MO,ORLY,NFLX,CMI,MKC,ROP,CTL,CRM,NKE",ok,20.0
2011-02-28,0.03066361173978216,20,1.0,"SRCL,AAPL,AZO,NFLX,CVX,DE,BLL,IBM,CSX,ROP,SHW,OKE,ROST,HRL,FTI,CMI,MO,UNP,EMN,YUM",ok,20.0
2011-03-31,-0.001,20,1.0,"SRCL,HRL,AZO,OKE,AAPL,ROP,CVX,BLL,ROST,TDC,MKC,CSX,MO,PM,DE,NFLX,DHR,AGN,CF,IBM",ok,20.0
2011-04-29,0.0,0,0.0,,regime_dsma,
2011-05-31,-0.005405953881951783,20,1.0,"PM,MO,HRL,EW,OKE,SRCL,AZO,CVX,SJM,AGN,GWW,BLL,TDC,DHR,CERN,DE,IBM,CSX,NFLX,ROP",ok,20.0
2011-06-30,-0.001,20,1.0,"PM,AZO,ROST,MO,HRL,OKE,SJM,BLL,AGN,EW,YUM,NFLX,TDC,CMG,CERN,CVX,SRCL,UNP,CSX,GWW",ok,20.0
2011-07-29,0.0,0,0.0,,regime_dsma,
2011-08-31,-0.011185787743529881,20,0.3795346148550157,"PM,AZO,ROST,AAPL,AGN,TJX,HRL,IBM,SJM,OKE,MO,CERN,CMG,NFLX,GWW,CVX,UNP,SO,D,CF",ok,20.0
2011-09-30,0.0,0,0.0,,regime_dsma,
2011-10-31,0.06310483510378405,20,0.6221372306596,"AZO,D,ROST,TJX,MO,SO,AAPL,GWW,AGN,ED,SJM,ORLY,HRL,GIS,OKE,IBM,PM,WEC,CMG,FAST",ok,20.0
2012-03-30,0.0,0,0.0,,regime_dsma,
2012-05-31,-0.001,20,1.0,"ROST,TJX,ORLY,PM,SHW,YUM,AZO,AAPL,MO,ALXN,CMG,NKE,GWW,ISRG,WEC,V,FMC,DLTR,MKC,TDC",ok,20.0
2012-06-29,0.0,0,0.0,,regime_dsma,
2012-07-31,-0.012603927912598487,20,1.0,"MO,ROST,TJX,WEC,SHW,PM,MKC,AAPL,EW,ALXN,ECL,V,BF.B,AZO,PRGO,SO,ED,ABT,MNST,HSY",ok,20.0
2012-08-31,-0.001,20,1.0,"ROST,MO,TJX,SHW,WEC,MKC,PM,AAPL,ALXN,KDP,UNP,HSY,V,ABT,EW,BF.B,OKE,ED,VTR,SO",ok,20.0
2012-09-28,0.0,0,0.0,,regime_dsma,
2012-10-31,0.020926415673174284,20,1.0,"SHW,MKC,ROST,PM,TJX,MO,LYB,DVA,V,AAPL,BF.B,PRGO,OKE,ALXN,AGN,HSY,DISCA,EW,KDP,WEC",ok,20.0
2012-11-30,0.0005764157621660586,20,1.0,"MKC,LYB,SHW,V,DVA,AGN,SNA,PPG,DISCA,MAT,TJX,ROP,DTE,BLL,PM,YUM,WEC,UNP,SJM,ECL",ok,20.0
2012-12-31,0.04051964272347834,20,1.0,"SHW,MKC,V,LYB,AGN,DVA,BLL,SJM,BF.B,PPG,MAT,SNA,TJX,HSY,DISCA,MO,ROP,ACN,VFC,PM",ok,20.0
2013-01-31,0.03692480960876453,20,1.0,"MKC,SHW,LYB,V,PPG,DVA,DISCA,SJM,HRL,HSY,AGN,ECL,BLL,CAG,DTE,ROP,TJX,KMB,TRV,LEG",ok,20.0
2013-02-28,-0.001,20,1.0,"LYB,SHW,HRL,HSY,CAG,PPG,DISCA,DVA,V,MKC,TRV,ABC,DTE,ROP,SJM,WEC,AGN,KMB,ECL,SRE",ok,20.0
2013-03-28,0.0,0,0.0,,regime_dsma,
