date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.003957763266924021,29,1.0,"PBG,GT,CBRE,TPR,JWN,SPG,WEN,CSCO,GOOGL,BXP,HAS,KIM,CCU,CME,NEE,UIS,VNO,PSA,SRE,GS,AMZN,JNPR,CTSH,DE,PRU,IAC,MAR,SHW,AET",ok,30.0
2007-02-28,-0.001,30,1.0,"PBG,CBRE,SPG,GT,CME,BXP,ATI,TPR,GOOGL,KIM,JWN,GS,AVB,PSA,WEN,UIS,CTSH,SHW,RL,NEE,VNO,PRU,HAS,X,NUE,PCAR,DE,SRE,AZO,ADSK",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.013182012844473172,30,1.0,"EP,PBG,GT,VMC,X,PCAR,BXP,SYMC,CBRE,PPL,SPG,BIG,TPR,RL,ETR,ESRX,PEG,VLO,TEX,CTSH,PRU,CME,NOV,KIM,AIZ,NEE,DE,EXC,SYK,GNW",ok,30.0
2007-05-31,-0.001,29,1.0,"PBG,GT,CMI,PCAR,EXC,AMZN,SYMC,ETR,CCU,VMC,VLO,CVG,PPL,CHRW,ESRX,PRU,AIZ,BEN,NOV,NEE,PEG,TEX,X,GILD,SPG,SRE,SVU,CBRE,UNP",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,0.003473429076289991,30,1.0,"NOV,AMZN,CMI,AAPL,FCX,PPL,MRO,PBG,PCAR,CVG,SLB,TEX,VLO,EXC,FLR,RIG,OXY,ESRX,PEG,EIX,CCU,COP,CNX,L,CSX,NE,FIS,GOOGL,BOL,TT",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"CMI,AMZN,AAPL,JNPR,FCX,PPL,NOV,PBG,SLB,CVG,FLR,JEF,BOL,CCU,TEX,OXY,CVX,CSX,WMB,EXC,EIX,RIG,XOM,PCAR,NE,ESRX,HON,COP,CAT,PEG",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.04148292428875425,29,1.0,"CMI,NOV,AAPL,BBBY,FLR,JEF,SLB,FCX,GOOGL,CME,OXY,JNPR,COP,MUR,APD,AMZN,CVX,UTX,RTN,TROW,CIEN,NBL,XOM,WMB,APA,PPL,DE,RIG,BIIB",ok,30.0
2007-11-30,0.02348358981826709,29,0.7077891253605176,"BBBY,AAPL,FLR,GOOGL,NOV,FCX,CMI,JEF,TROW,CME,PPL,DE,SLB,TXT,EXC,OXY,APD,WMB,MTW,NBL,MCD,ESRX,APA,AMT,NKE,RIG,MUR,GD,YUM",ok,30.0
2007-12-31,-0.10998595069211188,30,1.0,"GME,AAPL,DE,GOOGL,FLR,NEE,CME,APD,MCD,JEF,EMR,OXY,TROW,PEP,PPL,NTRS,PG,TXT,WAT,GD,GILD,EXC,ESRX,CMI,HUM,HES,CNX,NOV,MUR,AMT",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,30,1.0,"RRC,THC,EOG,HES,CSX,R,X,CHRW,CNX,NUE,APA,DHI,OXY,MUR,CHK,DVN,EXC,PSA,ADM,TJX,LH,EQ,GILD,XOM,BDX,FE,NKE,BAX,NBL,CVX",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.06457994920401458,30,0.9786152025999633,"GR,EQ,THC,EP,F,MCD,GNW,AAPL,SWN,CPWR,FCX,SRCL,ESRX,DO,MO,FTI,GILD,CBRE,TJX,CL,AZO,APH,BIG,ORLY,ICE,AMZN,BAX,ORCL,CME,EXPE",ok,30.0
2009-07-31,0.02619030512895058,30,1.0,"FITB,F,GNW,BAC,ODP,THC,HBAN,CBRE,MCD,AAPL,ICE,IP,ESRX,SRCL,CME,CL,JCP,FCX,TPR,TROW,TJX,GILD,WDC,ORCL,ORLY,STT,DO,MO,BIG,SWN",ok,30.0
2009-08-31,0.05386984977699385,30,1.0,"GNW,FITB,ODP,GT,F,BAC,IP,CBRE,THC,HIG,PFG,PRU,LNC,MCD,HBAN,TXT,CL,COF,AAPL,OI,ESRX,SRCL,GILD,TGNA,WYNN,MAS,BAX,EXPE,MO,ISRG",ok,30.0
