date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.0017158834700880317,30,1.0,"PBG,CBRE,BXP,VNO,CTSH,PCAR,KIM,PSA,NEE,ETR,SRE,TEX,ATI,MAR,GOOGL,CME,SPGI,PFG,ECL,TMO,ALL,NUE,PCG,IFF,SNA,DHR,SHW,DE,TPR,GD",ok,30.0
2007-02-28,-0.001,30,1.0,"PBG,CBRE,BXP,CTSH,SPG,GOOGL,SHW,NEE,PCAR,KIM,CME,SRE,ATI,VNO,NUE,TEX,ETR,PFG,RL,MAR,TPR,TMO,CVX,GS,DE,SNA,PRU,GD,AAPL,VMC",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.017828019162716473,30,1.0,"PBG,TPR,CFC,NEE,PCAR,ETR,PPL,SRE,BXP,RL,SPG,TEX,ATI,CI,SYK,GILD,KIM,VMC,TAP,CTSH,ZBH,CMI,T,SHW,HST,AAPL,MAR,WMB,KR,NKE",ok,30.0
2007-05-31,-0.001,30,1.0,"PBG,PCAR,PPL,ETR,NEE,SRE,CMI,CBRE,TEX,CCU,TPR,GILD,SPG,CFC,VMC,RL,PRU,TMO,AAPL,BEN,BXP,MET,L,BDX,SNA,KIM,SYK,CHRW,VLO,FCX",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,-0.0072288636567786856,30,1.0,"PPL,PBG,PCAR,MRO,EXC,OXY,CMI,VLO,AAPL,GOOGL,SLB,TEX,CVG,EIX,WMB,PRU,RL,TROW,PEG,GILD,AIZ,FCX,L,ETN,CSX,TPR,DHR,CBRE,TMO,MCD",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"PBG,PPL,GOOGL,EXC,CME,PCAR,WMB,CMI,OXY,MRO,PCG,EIX,XOM,AAPL,UTX,RTN,CBRE,PRU,TROW,LH,BXP,SLB,SPG,AMP,BA,KIM,BDX,DHR,TPR,GILD",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.02637599814716193,30,1.0,"CME,GOOGL,CMI,PPL,OXY,AAPL,WMB,TROW,ICE,FLR,MRO,UTX,RTN,XOM,EXC,CVX,EIX,MCD,BA,PRU,PCG,BDX,DHR,PCAR,BXP,APD,EMR,ADSK,PLD,SPG",ok,30.0
2007-11-30,0.011770914491572103,30,0.7077891253605176,"GOOGL,PPL,CMI,EXC,AAPL,WMB,TROW,OXY,CME,MCD,FLR,ICE,AMT,SLB,GD,EIX,MTW,NEE,GILD,ANDV,NBL,AIZ,XOM,BDX,APD,DHR,TXT,CVS,NKE,PEP",ok,30.0
2007-12-31,-0.1022459802049448,30,1.0,"GOOGL,PPL,AAPL,OXY,MCD,CME,GME,EXC,CMI,RRC,FLR,NEE,WMB,APD,PEP,TROW,NBL,GILD,GD,EMR,EIX,XOM,SLB,TXT,AMT,AIZ,DHR,BDX,ICE,CVS",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,30,1.0,"RRC,OXY,EXC,CVX,XOM,APA,GD,MCD,NBL,BDX,HES,APD,CHK,GILD,AIZ,CSX,FE,YUM,PPL,MO,BAX,EMR,PEP,CVS,NUE,NEE,NKE,AAPL,AMT,CHRW",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.03491995403496374,30,0.9786152025999633,"SRCL,AZO,MCD,GWW,GILD,MO,BDX,CL,CHRW,ORLY,YUM,ESRX,LH,WEC,BAX,SHW,HRL,GIS,PBCT,PCG,K,NEE,SRE,AAPL,LMT,ORCL,XOM,OXY,RSG,HPQ",ok,30.0
2009-07-31,0.0106947200663218,30,1.0,"GILD,SRCL,MO,AZO,GWW,CHRW,GIS,BDX,ORLY,HRL,CL,LH,ESRX,MCD,BAX,WEC,YUM,ABC,SHW,K,PCG,SRE,AAPL,XEL,GD,RSG,ECL,APD,ORCL,OXY",ok,30.0
2009-08-31,0.018756621359529106,29,1.0,"GILD,SRCL,MO,AZO,GWW,BDX,UTX,RTN,ABC,TJX,GD,ORLY,DGX,DVA,GIS,CHRW,HRL,SHW,ETR,YUM,RSG,SJM,WEC,ED,PEG,APD,ECL,AON,AAPL",ok,30.0
2009-09-30,-0.001,30,1.0,"SRCL,GILD,CAG,ABC,DGX,AZO,MO,DVA,GWW,SJM,RTN,UTX,TJX,JNJ,MKC,ETR,MMM,GD,ORLY,ED,CHRW,SHW,HAS,DTE,IFF,ECL,MCHP,AON,APD,WEC",ok,30.0
2009-10-30,0.0,0,0.0,,regime_dsma,
2009-11-30,0.034707587996289105,30,1.0,"GIS,SJM,MO,GILD,SRCL,AZO,DGX,GWW,BLL,CAG,ETR,JNJ,ABC,DVA,RTN,TJX,ED,DTE,ECL,EFX,PEG,MMM,IFF,AAPL,CHRW,ORLY,HAS,SHW,MCHP,CVX",ok,30.0
2009-12-31,-0.001,30,1.0,"ED,WEC,GIS,SJM,MO,GILD,AZO,ABC,SRCL,DGX,CAG,GWW,JNJ,BLL,ETR,DVA,UTX,ECL,ROST,TJX,DTE,EFX,MMM,IFF,AAPL,CHRW,MCHP,CVX,HAS,SHW",ok,30.0
2010-01-29,0.0,0,0.0,,regime_dsma,
2010-02-26,0.0,0,0.0,,regime_dsma,
2010-03-31,0.017966575808390426,30,1.0,"ED,WEC,HRL,GIS,CAG,SJM,GWW,AZO,BLL,NKE,ROST,TJX,V,ESRX,DISCA,CTSH,SWK,TDC,WDC,CRM,VTR,GILD,HUM,OXY,FAST,DE,CF,NUE,DGX,DVA",ok,30.0
2010-04-30,-0.05823453082352657,30,1.0,"MO,ED,GIS,WEC,HRL,SJM,IFF,DTE,MMM,AZO,GWW,BLL,OKE,V,SHW,NKE,YUM,VFC,ESRX,TJX,DISCA,SWK,FAST,CTSH,VTR,CRM,WDC,GILD,OXY,DGX",ok,30.0
2010-05-31,-0.008344070057838443,30,0.5760417557579878,"ED,MO,GIS,WEC,HRL,SJM,DTE,MMM,AZO,GWW,IFF,SHW,DGX,YUM,OKE,NKE,VFC,ROST,DVA,CHRW,JNJ,CB,ETR,FAST,GILD,TDC,ECL,OXY,CTSH,COP",ok,30.0
2010-06-30,0.0,0,0.0,,regime_dsma,
2010-07-30,0.0,0,0.0,,regime_dsma,
2010-08-31,0.0,0,0.0,,regime_dsma,
2010-09-30,-0.001,30,1.0,"DISCA,BLL,CMI,DTE,ED,DVA,VTR,WEC,WELL,ECL,YUM,CAT,CAG,CHRW,HAS,IFF,MMM,MKC,MO,SRCL,AN,AZO,ORLY,HRL,CTSH,CRM,D,SHW,PPG,EQR",ok,30.0
2010-10-29,0.0,0,0.0,,regime_dsma,
2010-11-30,0.03606548337841831,30,1.0,"KG,DISCA,BLL,DRI,CTSH,ECL,DVA,EQR,YUM,WEC,WELL,CAG,CAT,CHRW,CRM,CMI,MO,MMM,HRL,IFF,ORLY,OKE,KDP,NKE,AN,ROP,SO,SHW,PPG,D",ok,30.0
2010-12-31,0.007023806295457972,30,1.0,"ESRX,CAG,CB,CHRW,BLL,DISCA,VTR,CTSH,DHR,D,DTE,CAT,CMI,YUM,CRM,DVA,ED,ECL,DRI,SJM,HAS,IFF,SWK,KDP,EQR,TDC,TJX,OKE,PM,PPG",ok,30.0
2011-01-31,0.03434474953736382,30,1.0,"DISCA,BLL,ETN,HAS,WELL,DE,ECL,ED,DVA,EQR,YUM,WEC,CB,CAG,CAT,CHRW,CRM,GIS,FTI,ORLY,KDP,NKE,IFF,AN,MKC,VTR,D,CTSH,CVX,DTE",ok,30.0
2011-02-28,0.018072834382092905,30,1.0,"DISCA,BLL,WELL,DVA,ECL,ED,EQR,YUM,WEC,CB,CAT,CAG,CHRW,CRM,CMI,ROST,SHW,OKE,PH,OXY,NKE,MKC,HRL,AZO,AN,RTN,MO,ROP,SO,VTR",ok,30.0
2011-03-31,-0.001,30,1.0,"BLL,DISCA,SJM,ECL,DVA,EQR,YUM,WEC,WELL,CB,CAG,CAT,CHRW,CMI,FAST,ORLY,OKE,IFF,HRL,MKC,SRCL,AZO,AN,SHW,ROP,ROST,SO,VTR,D,CVX",ok,30.0
2011-04-29,0.0,0,0.0,,regime_dsma,
