date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,0.01641415184476258,29,1.0,"ATI,CMVT,JNPR,PBG,THC,FCX,AMZN,MSI,CSCO,JBL,X,CVG,CIEN,BK,NSC,ADM,HAS,FNMA,SANM,GT,VRSN,GLW,EA,HUM,ADBE,EL,F,MMC,LB",ok,30.0
2007-02-28,-0.001,30,1.0,"AMD,ATI,THC,PBG,JNPR,X,UIS,MU,MSI,GOOGL,FCX,GT,F,CBRE,CTXS,CI,WEN,ASH,SLM,MDT,HUM,STZ,NSC,PEG,WAT,CNX,TSN,NBR,UNH,CAG",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.024582077066100848,29,1.0,"AMD,BBBY,PBG,X,CVG,GT,UIS,SANM,CNX,THC,CHRW,ATI,WHR,CIEN,ESRX,HES,LB,LH,ASH,WEN,PSA,DGX,AVB,UNH,LMT,ADI,AIZ,SHW,MSI",ok,30.0
2007-05-31,-0.001,29,1.0,"THC,PBG,CVG,SYMC,WEN,ADI,UIS,CHRW,M,SANM,QCOM,CBRE,CCU,UNH,MCO,AVB,NSC,LMT,HES,PSA,HSY,MO,MDT,LH,TAP,CSCO,MAT,KIM,EBAY",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,-0.01848628440254745,30,1.0,"THC,PHM,JCI,AKAM,KBH,BBBY,PBG,DHI,MTG,LEN,JNPR,CIEN,ODP,HES,BBT,DDS,SYMC,CTXS,SLM,NSC,HAL,FCX,KIM,NE,CAT,MCO,ADI,HST,MBI,OXY",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"THC,PHM,JCI,DHI,MTG,MCO,BBBY,CIEN,KBH,CCU,LEN,M,MYL,UNM,NE,MOLX,ESRX,RIG,AES,ADSK,HBAN,IAC,NI,PSA,GLW,WEN,INTU,LSI,JEF,NOV",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.07196341186069746,30,1.0,"MTG,ETFC,PHM,JNPR,X,THC,GT,ODP,CNX,CCU,IGT,MU,CMCSA,ZION,OXY,WBA,NE,HOG,JCP,MUR,SLM,SYMC,LB,CMA,CIEN,JBL,FLR,KSS,MYL,PBI",ok,30.0
2007-11-30,-0.005849667262257737,29,0.7077891253605176,"LEN,PHM,AMZN,JCI,MTG,BBBY,CIEN,NYT,UIS,TGNA,AVB,JNPR,CMCSA,ASH,NOV,CMI,WBA,GT,BIG,RL,AIV,DE,TXT,APA,SCHW,CVG,IGT,NKE,IPG",ok,30.0
2007-12-31,-0.04257773048325336,29,1.0,"MBI,SLM,BIG,PHM,BBBY,BC,AMZN,TIE,RL,JCI,IPG,MUR,VRSN,NYT,IGT,APA,NBL,ODP,DVN,EOG,ADM,OXY,CIEN,COP,ADSK,HUM,BSX,CME,CHK",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,29,1.0,"AMD,CBE,DHI,MRK,TLAB,THC,JBL,ANDV,BIIB,SLM,AES,TGNA,IP,HUM,FHN,PSA,MCK,CME,ODP,TER,MRO,NYT,KBH,WAT,VLO,PCAR,CAH,AVB,GT",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
