date,ret_m,n_picks,scale,picks,reason,k_used
2007-01-31,-0.000740731729970853,27,1.0,"ATI,CMVT,JNPR,PBG,FCX,AMZN,MSI,CSCO,JBL,BK,NSC,ADM,HAS,EA,HUM,EL,F,A,STZ,EBAY,DGX,AES,SYY,UNH,COP,CSX,GOOGL",ok,30.0
2007-02-28,-0.001,30,1.0,"AMD,ATI,THC,PBG,JNPR,MU,MSI,GOOGL,FCX,F,CBRE,CI,MDT,HUM,STZ,NSC,PEG,WAT,TSN,CAG,MO,PNW,ORCL,GE,CMCSA,EA,CCL,ADP,DTE,DRI",ok,30.0
2007-03-30,0.0,0,0.0,,regime_dsma,
2007-04-30,0.023342414533937265,28,1.0,"AMD,BBBY,PBG,X,CVG,CHRW,CIEN,LH,PSA,DGX,AVB,UNH,LMT,ADI,AIZ,SHW,DE,HUM,SNA,MCO,F,FCX,IFF,HAS,PFG,TGT,OMC,HST",ok,30.0
2007-05-31,-0.001,29,1.0,"THC,PBG,CVG,SYMC,ADI,CHRW,QCOM,CBRE,UNH,MCO,AVB,NSC,LMT,PSA,HSY,MO,MDT,LH,TAP,CSCO,KIM,EBAY,DGX,F,NOC,AEE,OMC,PEP,CMS",ok,30.0
2007-06-29,0.0,0,0.0,,regime_dsma,
2007-07-31,-0.012903629656620137,30,1.0,"THC,PHM,JCI,AKAM,KBH,BBBY,PBG,DHI,LEN,CIEN,NSC,HAL,FCX,KIM,CAT,MCO,ADI,HST,OXY,PEG,INTU,F,DVN,APA,KR,SPG,CVS,TAP,AVB,A",ok,30.0
2007-08-31,-0.0007698089189259993,30,0.7698089189259992,"THC,PHM,JCI,DHI,MTG,MCO,BBBY,CIEN,KBH,LEN,AES,ADSK,HBAN,NI,PSA,GLW,INTU,F,COF,EXC,NSC,JPM,HUM,TAP,KR,WY,OXY,EQR,PEG,A",ok,30.0
2007-09-28,0.0,0,0.0,,regime_dsma,
2007-10-31,-0.08718085623244333,18,1.0,"MTG,ETFC,PHM,JNPR,X,MU,CMCSA,OXY,CIEN,JBL,KEY,CINF,MCO,FITB,AAPL,AMZN,PSA,MKC",ok,30.0
2007-11-30,0.002124645338951208,29,0.7077891253605176,"LEN,PHM,AMZN,JCI,MTG,BBBY,CIEN,NYT,UIS,AVB,CMCSA,CMI,RL,DE,TXT,APA,SCHW,MSI,BSX,EIX,CVX,CAH,LH,KIM,MCK,FCX,ADM,MSFT,TAP",ok,30.0
2007-12-31,-0.07393284143809564,29,1.0,"MBI,SLM,BIG,PHM,BBBY,AMZN,RL,JCI,VRSN,APA,DVN,EOG,ADM,OXY,CIEN,ADSK,HUM,BSX,CME,MRK,FE,DHR,PPL,SYY,HON,EXPE,GOOGL,ETR,PEG",ok,30.0
2008-01-31,0.0,0,0.0,,regime_dsma,
2008-02-29,0.0,0,0.0,,regime_dsma,
2008-03-31,0.0,0,0.0,,regime_dsma,
2008-04-30,-0.001,29,1.0,"AMD,CBE,DHI,MRK,TLAB,THC,JBL,ANDV,BIIB,AES,IP,HUM,PSA,MCK,CME,TER,VLO,PCAR,AVB,MO,PNW,SPG,NEM,SLB,KIM,ADM,CL,STT,CLX",ok,30.0
2008-05-30,0.0,0,0.0,,regime_dsma,
2008-06-30,0.0,0,0.0,,regime_dsma,
2008-07-31,0.0,0,0.0,,regime_dsma,
2008-08-29,0.0,0,0.0,,regime_dsma,
2008-09-30,0.0,0,0.0,,regime_dsma,
2008-10-31,0.0,0,0.0,,regime_dsma,
2008-11-28,0.0,0,0.0,,regime_dsma,
2008-12-31,0.0,0,0.0,,regime_dsma,
2009-01-30,0.0,0,0.0,,regime_dsma,
2009-02-27,0.0,0,0.0,,regime_dsma,
2009-03-31,0.0,0,0.0,,regime_dsma,
2009-04-30,0.0,0,0.0,,regime_dsma,
2009-05-29,0.0,0,0.0,,regime_dsma,
2009-06-30,0.06051989116917214,30,0.9786152025999633,"SYMC,MDP,SVU,TLAB,DGX,SJM,SBUX,ORLY,BIIB,VZ,LUV,AZO,CAH,AON,TMUS,AEP,PAYX,CMS,STZ,AEE,T,CAG,CTAS,SO,BMY,HSY,CMCSA,UPS,ADI,CVX",ok,30.0
2009-07-31,0.038050043111263525,30,1.0,"SYMC,PBI,SYK,TLAB,JCI,FE,CBE,HSY,CAH,ADSK,IRM,EBAY,ADI,NEE,ROK,AVY,PGR,CAT,FIS,CSCO,TJX,CAG,PH,BIIB,SJM,WAT,VRSN,CMCSA,OMC,AMZN",ok,30.0
