date,ret_m,n_picks,scale,picks,reason,k_used
2019-04-30,-0.040610381434946344,30,1.0,"CDNS,ULTA,BIIB,NTES,FISV,ORLY,VRSN,CSCO,SBUX,ADI,PAYX,XEL,CTAS,EA,ADP,FAST,PYPL,LULU,CHKP,COST,GOOG,ASML,INCY,MDLZ,CHTR,DLTR,ISRG,MNST,GOOGL,SIRI",ok,30.0
2019-05-31,-0.001,30,1.0,"QCOM,SWKS,ALGN,CDNS,WYNN,AVGO,JD,NFLX,CTAS,INCY,NTES,LULU,EBAY,ASML,MAR,VRSK,FISV,PAYX,COST,ADP,DLTR,PYPL,GOOG,IDXX,XEL,BIIB,SIRI,GOOGL,TMUS,PEP",ok,30.0
2019-06-28,0.0,0,0.0,,no_mem,
2019-07-31,-0.001,30,1.0,"CDNS,ALGN,SNPS,PYPL,CTAS,PAYX,MSFT,VRSK,COST,ADBE,XEL,HAS,ADP,ILMN,ULTA,CHTR,PEP,FISV,AMZN,IDXX,MAR,CMCSA,NTES,MDLZ,TMUS,CHKP,MNST,INCY,HSIC,JD",ok,30.0
2019-08-30,0.0,0,0.0,,no_mem,
2019-09-30,0.009994698310498498,30,1.0,"SBUX,CDNS,IDXX,FISV,TTWO,SNPS,CTAS,VRSK,HAS,MSFT,ADP,VRSN,CHTR,LULU,TMUS,INCY,XEL,COST,PYPL,BIDU,AMZN,PEP,JD,PAYX,SIRI,MNST,GOOG,MDLZ,AMGN,ASML",ok,30.0
2019-10-31,-0.001,30,1.0,"KLAC,WDC,FISV,LRCX,SNPS,VRSK,CTAS,XEL,HAS,ISRG,ULTA,IDXX,SBUX,COST,TTWO,PEP,TMUS,GOOG,MDLZ,NTES,SIRI,ROST,ASML,ADP,GOOGL,JBHT,MNST,VRTX,ILMN,PYPL",ok,30.0
2019-11-29,0.0,0,0.0,,no_mem,
2019-12-31,0.020093048959449057,30,1.0,"KLAC,LRCX,TSLA,CDW,AMD,ASML,FISV,GOOG,GOOGL,CTAS,AMGN,JD,SIRI,FAST,ROST,LULU,CPRT,ISRG,NTES,ADP,CHTR,COST,ORLY,TTWO,CSGP,INCY,VRTX,XEL,PEP,EXC",ok,30.0
2020-01-31,-0.001,30,1.0,"TSLA,AMD,CDW,KLAC,ASML,ALGN,LRCX,NTES,KHC,ISRG,LULU,FISV,AMGN,FAST,CTAS,JD,ADP,CHTR,ROST,GOOG,GOOGL,SIRI,BKNG,VRSK,EA,COST,PEP,BIIB,EXC,PYPL",ok,30.0
2020-02-28,0.0,0,0.0,,no_mem,
2020-03-31,0.0,0,0.0,,regime_dsma,
2020-04-30,-0.00044550604428905596,30,0.44550604428905594,"REGN,DXCM,XEL,SNPS,MSFT,GOOG,AMZN,GOOGL,VRSK,PEP,AAPL,CSGP,TMUS,COST,WDC,EA,BIDU,NTES,DLTR,FISV,ASML,LULU,ISRG,BMRN,FAST,MDLZ,AMGN,CPRT,SBUX,PYPL",ok,30.0
2020-05-29,0.0,0,0.0,,no_mem,
2020-06-30,0.047429791381953613,30,0.6115681492982223,"DOCU,DXCM,PYPL,ULTA,EBAY,ALGN,ADSK,SNPS,JD,REGN,CSGP,AMZN,TMUS,CDNS,COST,XEL,FAST,MSFT,GOOG,LULU,IDXX,GOOGL,NTES,NFLX,VRSK,BMRN,CPRT,FISV,MNST,PEP",ok,30.0
2020-07-31,0.05692612307230131,28,1.0,"DOCU,PYPL,AMD,TMUS,EBAY,SNPS,CDNS,AMZN,JD,IDXX,DXCM,BIDU,REGN,INTC,ALGN,NFLX,TTWO,NTES,FAST,LULU,COST,GOOG,CTAS,XEL,VRSK,PCAR,PEP,BKNG",ok,30.0
