date,ret_m,n_picks,scale,picks,reason,k_used
2019-04-30,-0.06089595077915542,30,1.0,"BIIB,QCOM,NTES,EA,BKNG,ORLY,INTC,ULTA,JBHT,ADSK,MNST,TSLA,MCHP,SIRI,CHKP,KHC,AMGN,ASML,XEL,CHTR,FAST,INCY,FISV,COST,PCAR,CTAS,GOOG,VRTX,MDLZ,CMCSA",ok,30.0
2019-05-31,-0.001,30,1.0,"SWKS,QCOM,BIIB,MU,WDC,WYNN,TSLA,ALGN,JD,INCY,BKNG,NTES,SIRI,MAR,AAL,COST,JBHT,KHC,NFLX,DLTR,GOOG,FAST,CTAS,XEL,AMGN,UAL,GOOGL,PEP,FISV,CMCSA",ok,30.0
2019-06-28,0.0,0,0.0,,no_mem,
2019-07-31,-0.001,30,1.0,"ALGN,CDNS,BIDU,TSLA,INCY,NTES,PAYX,CHKP,HAS,CTSH,ULTA,XEL,NTAP,CHTR,HSIC,KLAC,DLTR,BKNG,PYPL,MNST,ILMN,ADP,CMCSA,PEP,CTAS,COST,VRSK,BIIB,TMUS,FISV",ok,30.0
2019-08-30,0.0,0,0.0,,no_mem,
2019-09-30,0.031544759050770074,30,1.0,"BIDU,INCY,WDC,AAL,NTAP,JD,KHC,CDNS,ULTA,WDAY,TSLA,SBUX,LULU,IDXX,ADP,CHTR,EA,ALGN,SIRI,PYPL,MNST,TMUS,GOOG,HSIC,VRSK,FISV,PAYX,DLTR,PCAR,PEP",ok,30.0
2019-10-31,-0.001,30,1.0,"ULTA,WDC,AAL,KLAC,WDAY,SWKS,MNST,KHC,NTES,VRSK,UAL,EBAY,ILMN,EA,FAST,ISRG,XEL,HSIC,HAS,VRTX,SBUX,BIDU,ALGN,MDLZ,PCAR,GOOG,TMUS,FISV,PEP,GOOGL",ok,30.0
2019-11-29,0.0,0,0.0,,no_mem,
2019-12-31,-0.01042655336588728,30,1.0,"AMD,KLAC,TSLA,LRCX,CDW,JD,ASML,GOOG,GOOGL,BKNG,FISV,FAST,CTAS,KHC,SIRI,INCY,UAL,PCAR,EXC,EA,AAL,MAR,LULU,AMGN,MNST,TTWO,CSGP,ISRG,COST,BIIB",ok,30.0
2020-01-31,-0.001,29,1.0,"TSLA,KHC,LBTYK,KLAC,ASML,CDW,AMD,AAL,ALGN,SBUX,QCOM,ISRG,BKNG,CMCSA,EA,BIIB,ADP,CTAS,LULU,DLTR,FAST,VRSK,AMGN,JD,TMUS,EXC,FISV,TTWO,COST",ok,30.0
2020-02-28,0.0,0,0.0,,no_mem,
2020-03-31,0.0,0,0.0,,regime_dsma,
