date,ret_m,n_picks,scale,picks,reason,k_used
2019-04-30,-0.0650335157006808,30,1.0,"CDNS,ULTA,BIIB,NTES,FISV,VRSN,ORLY,CSCO,SBUX,ADI,SNPS,ADSK,PAYX,AVGO,MCHP,KLAC,XEL,CTAS,INTC,EA,ADP,FAST,PYPL,TXN,INTU,LULU,QCOM,CHKP,VRSK,LRCX",ok,30.0
2019-05-31,-0.001,30,1.0,"QCOM,SWKS,ALGN,CDNS,WYNN,AVGO,MCHP,WDC,MU,JD,SNPS,ADI,NFLX,CTAS,INCY,NTES,LRCX,LULU,VRSN,KLAC,EBAY,ASML,MAR,AAPL,ROST,VRSK,FISV,PAYX,COST,ADBE",ok,30.0
2019-06-28,0.0,0,0.0,,no_mem,
2019-07-31,-0.001,30,1.0,"CDNS,PYPL,SNPS,PAYX,CTAS,MSFT,VRSK,COST,XEL,ADBE,HAS,ILMN,ADP,ULTA,CSCO,CHTR,PEP,INTU,FISV,MAR,AMZN,ADI,VRSN,IDXX,LULU,KLAC,CMCSA,SBUX,NTES,TXN",ok,30.0
2019-08-30,0.0,0,0.0,,no_mem,
2019-09-30,0.006302197250595636,30,1.0,"SBUX,CDNS,IDXX,FISV,TTWO,SNPS,CTAS,HAS,VRSK,BIDU,ADP,MSFT,VRSN,INCY,LULU,CHTR,INTU,TMUS,JD,PYPL,AMZN,XEL,COST,ROST,WDAY,PEP,SIRI,PAYX,BKNG,MNST",ok,30.0
2019-10-31,-0.001,30,1.0,"KLAC,WDC,FISV,LRCX,SNPS,VRSK,CTAS,XEL,INTU,HAS,ISRG,ULTA,IDXX,SBUX,TXN,COST,TTWO,MSFT,CDNS,PEP,NVDA,TMUS,AMAT,MDLZ,GOOG,NTES,SIRI,ROST,ASML,BKNG",ok,30.0
2019-11-29,0.0,0,0.0,,no_mem,
2019-12-31,0.01989253691111567,30,1.0,"KLAC,LRCX,TSLA,CDW,ASML,FISV,MSFT,GOOG,NVDA,AMAT,GOOGL,SWKS,CTAS,AVGO,MU,AMGN,JD,SIRI,FAST,ROST,AAPL,LULU,CPRT,ISRG,NTES,ADP,SNPS,CHTR,COST,INTC",ok,30.0
2020-01-31,-0.001,30,1.0,"TSLA,AMD,CDW,KLAC,ASML,ALGN,LRCX,AAPL,NTES,NVDA,KHC,MSFT,ISRG,SWKS,SNPS,LULU,FISV,INTC,AMGN,FAST,CTAS,QCOM,JD,AMAT,ADP,CHTR,TXN,AVGO,ROST,GOOG",ok,30.0
2020-02-28,0.0,0,0.0,,no_mem,
2020-03-31,0.0,0,0.0,,regime_dsma,
2020-04-30,-0.00044550604428905596,30,0.44550604428905594,"REGN,XEL,SNPS,GOOG,MSFT,AMZN,VRSK,GOOGL,AAPL,PEP,CSGP,TMUS,EA,BIDU,COST,NTES,NFLX,CDNS,TXN,CHTR,VRSN,ADBE,DLTR,BMRN,FISV,LULU,INTU,ASML,ISRG,TTWO",ok,30.0
2020-05-29,0.0,0,0.0,,no_mem,
2020-06-30,0.037775137750123665,30,0.6115681492982223,"PYPL,EBAY,JD,REGN,ADSK,SNPS,CSGP,AMZN,TMUS,CDNS,FAST,COST,XEL,INCY,GOOG,LULU,GOOGL,IDXX,NTES,MSFT,ADBE,WDAY,NFLX,BMRN,VRSN,AAPL,VRTX,VRSK,CPRT,FISV",ok,30.0
