ts,close
2015-01-02,39.811580657958984
2015-01-05,38.55693054199219
2015-01-06,37.19954299926758
2015-01-07,37.54438400268555
2015-01-08,38.109344482421875
2015-01-09,37.25825119018555
2015-01-12,36.964759826660156
2015-01-13,36.70061492919922
2015-01-14,35.98891067504883
2015-01-15,34.653533935546875
2015-01-16,34.93235778808594
2015-01-20,34.67555236816406
2015-01-21,35.027732849121094
2015-01-22,36.37043762207031
2015-01-23,35.67341613769531
2015-01-26,35.871517181396484
2015-01-27,35.44595718383789
2015-01-28,34.56550216674805
2015-01-29,34.94710159301758
2015-01-30,34.455406188964844
2015-02-02,35.0204963684082
2015-02-03,35.87179946899414
2015-02-04,35.51953125
2015-02-05,35.62226867675781
2015-02-06,36.06260681152344
2015-02-09,36.11397933959961
2015-02-10,36.246070861816406
2015-02-11,36.45888137817383
2015-02-12,37.34688186645508
2015-02-13,37.574378967285156
2015-02-17,37.93397903442383
2015-02-18,37.73582458496094
2015-02-19,37.51567077636719
2015-02-20,38.000030517578125
2015-02-23,37.66244125366211
2015-02-24,38.08808898925781
2015-02-25,38.22752380371094
2015-02-26,38.46236038208008
2015-02-27,38.46969985961914
2015-03-02,39.25495529174805
2015-03-03,39.43107604980469
2015-03-04,39.387046813964844
2015-03-05,39.30632019042969
2015-03-06,38.93938446044922
2015-03-09,38.85865783691406
2015-03-10,37.59639358520508
2015-03-11,38.403656005859375
2015-03-12,39.687931060791016
2015-03-13,39.291648864746094
2015-03-16,39.401729583740234
2015-03-17,39.51180648803711
2015-03-18,39.423736572265625
2015-03-19,38.44034957885742
2015-03-20,38.880672454833984
2015-03-23,38.51374053955078
2015-03-24,38.11745071411133
2015-03-25,37.70646667480469
2015-03-26,37.567039489746094
2015-03-27,37.4276123046875
2015-03-30,37.89727783203125
2015-03-31,37.8092155456543
2015-04-01,37.882598876953125
2015-04-02,38.058746337890625
2015-04-06,37.882598876953125
2015-04-07,37.8092155456543
2015-04-08,38.08076095581055
2015-04-09,38.25687789916992
2015-04-10,38.47705078125
2015-04-13,38.64583969116211
2015-04-14,38.69719696044922
2015-04-15,39.049468994140625
2015-04-16,39.64389419555664
2015-04-17,38.94673538208008
2015-04-20,39.042137145996094
2015-04-21,38.51374053955078
2015-04-22,38.9687385559082
2015-04-23,39.05681228637695
2015-04-24,38.82197189331055
2015-04-27,38.748573303222656
2015-04-28,38.9100341796875
2015-04-29,39.45309829711914
2015-04-30,39.13019561767578
2015-05-01,39.45309829711914
2015-05-04,39.753990173339844
2015-05-05,39.152198791503906
2015-05-06,38.76325988769531
2015-05-07,39.15993881225586
2015-05-08,39.68147659301758
2015-05-11,39.644752502441406
2015-05-12,39.47580337524414
2015-05-13,39.81369400024414
2015-05-14,40.107513427734375
2015-05-15,39.84307861328125
2015-05-18,40.158939361572266
2015-05-19,40.64375305175781
2015-05-20,40.32054901123047
2015-05-21,40.28382110595703
2015-05-22,40.37930679321289
2015-05-26,39.84307861328125
2015-05-27,40.30586624145508
2015-05-28,40.07078170776367
2015-05-29,39.725555419921875
2015-06-01,39.99732971191406
2015-06-02,40.19566345214844
2015-06-03,40.8641242980957
2015-06-04,40.64375305175781
2015-06-05,41.312225341796875
2015-06-08,40.87882614135742
2015-06-09,41.135921478271484
2015-06-10,41.88517379760742
2015-06-11,42.02475357055664
2015-06-12,41.95128631591797
2015-06-15,41.613380432128906
2015-06-16,41.92190933227539
2015-06-17,41.532569885253906
2015-06-18,41.69417953491211
2015-06-19,41.30487060546875
2015-06-22,41.83375549316406
2015-06-23,42.15696716308594
2015-06-24,41.620731353759766
2015-06-25,41.27548599243164
2015-06-26,41.38566970825195
2015-06-29,40.313194274902344
2015-06-30,40.57764434814453
2015-07-01,40.90085983276367
2015-07-02,40.67314910888672
2015-07-06,40.46012496948242
2015-07-07,40.03406524658203
2015-07-08,38.785301208496094
2015-07-09,39.45375061035156
2015-07-10,40.07814407348633
2015-07-13,40.79801559448242
2015-07-14,41.06980895996094
2015-07-15,41.47381591796875
2015-07-16,43.0384521484375
2015-07-17,43.1559944152832
2015-07-20,43.229434967041016
2015-07-21,43.41307830810547
2015-07-22,44.3239631652832
2015-07-23,43.97869873046875
2015-07-24,43.11925506591797
2015-07-27,42.57566833496094
2015-07-28,42.87684631347656
2015-07-29,43.28086471557617
2015-07-30,43.288211822509766
2015-07-31,42.97945022583008
2015-08-03,42.964725494384766
2015-08-04,42.986785888671875
2015-08-05,43.1852912902832
2015-08-06,42.714752197265625
2015-08-07,42.5750846862793
2015-08-10,43.1852912902832
2015-08-11,42.37657165527344
2015-08-12,41.839874267578125
2015-08-13,42.14866256713867
2015-08-14,42.339820861816406
2015-08-17,42.47214126586914
2015-08-18,42.31041717529297
2015-08-19,41.90604019165039
2015-08-20,40.67827224731445
2015-08-21,39.406394958496094
2015-08-24,37.0096549987793
2015-08-25,36.67145538330078
2015-08-26,38.43593215942383
2015-08-27,39.288753509521484
2015-08-28,39.17112350463867
2015-08-31,39.31816864013672
2015-09-01,37.450775146484375
2015-09-02,38.04629135131836
2015-09-03,38.07570266723633
2015-09-04,37.193458557128906
2015-09-08,37.97276306152344
2015-09-09,37.40666580200195
2015-09-10,37.546363830566406
2015-09-11,37.56840133666992
2015-09-14,37.48017883300781
2015-09-15,38.230079650878906
2015-09-16,38.663841247558594
2015-09-17,37.97276306152344
2015-09-18,36.972896575927734
2015-09-21,37.28168487548828
2015-09-22,37.039066314697266
2015-09-23,36.8479118347168
2015-09-24,36.12007141113281
2015-09-25,37.164058685302734
2015-09-28,36.04655456542969
2015-09-29,36.024497985839844
2015-09-30,36.472957611083984
2015-10-01,36.67881393432617
2015-10-02,36.67145538330078
2015-10-05,37.612518310546875
2015-10-06,37.538997650146484
2015-10-07,37.73014831542969
2015-10-08,37.97276306152344
2015-10-09,37.77425003051758
2015-10-12,37.70073318481445
2015-10-13,37.64927673339844
2015-10-14,37.289031982421875
2015-10-15,38.943214416503906
2015-10-16,38.73735427856445
2015-10-19,38.86235046386719
2015-10-20,38.84762954711914
