entry_date,exit_date,entered_with,exited_with,return_pct,picks,regime_at_entry,exit_reason
2005-06-30,2005-12-30,9.197543110831997,11.228059196425148,22.076722676100324,"UVN,CSX,GIS",normal,matured_6m
2005-08-31,2006-02-28,6.472930922281308,7.064552204328526,9.13992886917303,"CSX,CCU,UVN",bull,matured_6m
2005-09-30,2006-03-31,22.718359504421986,23.314928241657885,2.625932286703092,"CCU,PEG,TPR",recovery,matured_6m
2005-10-31,2006-04-28,1.0,0.9998895867521174,-0.011041324788263474,"UVN,NEE,ITT",normal,matured_6m
2005-11-30,2006-05-31,12.064996267020282,13.911046703566662,15.300878638417537,"CSX,BOL,UVN",recovery,matured_6m
2006-01-31,2006-07-31,13.228059196425148,13.795818123813367,4.292080334367232,"BOL,UVN,NVDA",recovery,matured_6m
2006-02-28,2006-08-31,8.064552204328525,8.400086802832881,4.160610409642618,"AAPL,NVDA,GT",recovery,matured_6m
2006-03-31,2006-09-29,24.314928241657885,26.078792094392494,7.254242476902095,"NVDA,KMG,ADM",recovery,matured_6m
2006-05-31,2006-11-30,16.91093629031878,18.283383773215995,8.115739184015002,"NVDA,GDW,CMVT",bull,matured_6m
2006-06-30,2006-12-29,1.0,1.3090793815294688,30.90793815294688,"KMG,NVDA,GDW",normal,matured_6m
2006-07-31,2007-01-31,14.795818123813367,17.917655389405454,21.09945688347976,"GDW,CSX,AMZN",recovery,matured_6m
2006-08-31,2007-02-28,9.400086802832881,12.083949592757309,28.551468153630232,"GDW,T,UVN",recovery,matured_6m
2006-10-31,2007-04-30,28.078792094392494,30.559472048350496,8.834710359401132,"NVDA,EP,MO",recovery,matured_6m
2006-11-30,2007-05-31,19.283383773215995,21.858407461655627,13.35358834695941,"GPS,T,SYMC",recovery,matured_6m
2007-01-31,2007-07-31,21.22673477093492,30.171036461050814,42.13696447728283,"BOL,CCU,NVDA",recovery,matured_6m
2007-02-28,2007-08-31,13.083949592757309,20.670798184185738,57.98592036481225,"BOL,NVDA,CCU",bull,matured_6m
2007-04-30,2007-10-31,32.5594720483505,44.75812205314982,37.4657487894289,"NVDA,EP,AMZN",recovery,matured_6m
2007-05-31,2007-11-30,22.858407461655627,26.746755279655698,17.01058056875866,"EP,NVDA,AMZN",recovery,matured_6m
2007-07-31,2008-01-31,32.17103646105082,29.489106564617693,-8.336473397989874,"NVDA,AMZN,EP",bull,matured_6m
2007-08-31,2008-02-29,21.670798184185738,17.217661005379327,-20.54902242620711,"NVDA,AMZN,CCU",recovery,matured_6m
2007-10-31,2008-04-30,46.75812205314982,39.01501269583115,-16.55992374654631,"AMZN,JCI,NVDA",recovery,matured_6m
2007-11-30,2008-05-30,27.746755279655698,24.085673338823707,-13.19463088181827,"AMZN,NVDA,JCI",normal,matured_6m
2007-12-31,2008-06-30,1.0,0.7515703892251384,-24.84296107748616,"AMZN,NVDA,SLM",normal,matured_6m
2008-01-31,2008-07-31,30.489106564617693,12.354743974962107,-59.478169854607465,"MBI,MTG,NVDA",normal,matured_6m
2008-02-29,2008-08-29,18.217661005379327,9.218414956196987,-49.398471332434134,"MBI,MTG,FHN",normal,matured_6m
2008-03-31,2008-09-30,1.0,0.7789205512104668,-22.107944878953322,"MTG,MBI,FHN",normal,crash_force_close
2008-04-30,2008-09-30,40.01501269583115,35.40649987872969,-11.516959527496507,"MBI,FHN,MTG",normal,crash_force_close
2008-06-30,2008-09-30,26.837243728048847,42.78608738180505,59.42802403768211,"MTG,MBI,SLM",normal,crash_force_close
2008-07-31,2008-09-30,13.354743974962107,14.167862241976925,6.088609924228261,"MTG,MBI,FMCC",normal,crash_force_close
2008-12-31,2009-01-30,107.3577850099191,107.14317679768426,-0.1999000000000084,"GR,GNW,AIG",normal,crash_force_close
2009-03-31,2009-09-30,110.14317679768426,519.8640870645963,371.9893707256194,"TGNA,GNW,MTW",normal,matured_6m
2009-04-30,2009-10-30,1.0,3.3984462677577914,239.84462677577915,"GNW,TGNA,FITB",normal,matured_6m
2009-06-30,2009-12-31,2.0,4.883039561875188,144.15197809375942,"TGNA,F,GT",normal,matured_6m
2009-07-31,2010-01-29,1.0,1.5458260265400339,54.58260265400339,"AIG,GNW,HBAN",recovery,matured_6m
2009-08-31,2010-02-26,1.0,1.2338904233320358,23.38904233320358,"HBAN,GR,MTW",recovery,matured_6m
2009-09-30,2010-03-31,520.8640870645963,1264.612775282227,142.79131671548564,"HBAN,EP,F",recovery,matured_6m
2009-11-30,2010-05-31,5.398446267757791,6.800782532959058,25.97666431500334,"HBAN,NVDA,IPG",recovery,crash_force_close
2009-12-31,2010-05-31,5.883039561875188,6.2423395947085325,6.107387670172648,"NVDA,HBAN,SLM",recovery,crash_force_close
2010-03-31,2010-05-31,1270.392491732099,1152.9932952377985,-9.241175247677525,"NVDA,COG,CAG",recovery,crash_force_close
2010-04-30,2010-05-31,1.0,0.9041708525421449,-9.582914745785509,"COG,NVDA,HBAN",recovery,crash_force_close
2010-06-30,2010-12-31,1168.9405882180083,1543.8312938519066,32.07098028869033,"NVDA,COG,NDAQ",normal,matured_6m
2010-08-31,2011-02-28,2.0,3.151296157247713,57.56480786238565,"GT,COG,CBRE",normal,matured_6m
2010-09-30,2011-03-31,1.0,1.1057525775928005,10.575257759280055,"GR,HST,GME",recovery,matured_6m
2010-11-30,2011-05-31,2.0,2.0391018320099117,1.9550916004955843,"ORLY,F,AMZN",bull,matured_6m
2010-12-31,2011-06-30,1544.8312938519066,2059.68365969529,33.32741690904268,"NFLX,EP,JBL",recovery,matured_6m
2011-01-31,2011-07-29,1.0,0.955467196901846,-4.4532803098153995,"NVDA,NFLX,CPWR",recovery,matured_6m
2011-02-28,2011-08-31,4.151296157247713,2.8803158060781375,-30.616470206554204,"CPWR,NVDA,NFLX",recovery,matured_6m
2011-03-31,2011-09-30,2.1057525775928005,1.0632289381940392,-49.5083634465036,"CPWR,NVDA,IPG",bull,crash_force_close
2011-05-31,2011-09-30,4.039101832009912,1.7764842986301062,-56.01783830871867,"CPWR,RF,NVDA",bull,crash_force_close
2011-06-30,2011-09-30,2060.68365969529,1488.3322189361982,-27.774832787470373,"NVDA,CPWR,ORLY",recovery,crash_force_close
2011-08-31,2011-09-30,5.8357830029799835,5.06714091208437,-13.171190404151666,"IPG,NI,SYMC",normal,crash_force_close
2011-10-31,2012-05-31,1498.2390730851066,1554.5968276002632,3.7615995689597836,"MU,GNW,SYMC",normal,matured_6m
2012-05-31,2012-11-30,1556.5968276002632,1671.5850165643321,7.387152981760936,"RF,NFLX,ORLY",bull,matured_6m
2012-07-31,2013-01-31,2.0,2.244240048419275,12.212002420963742,"SYMC,MU,RF",recovery,matured_6m
2012-08-31,2013-02-28,1.0,1.1901175186410264,19.011751864102642,"SYMC,SLM,LRCX",recovery,matured_6m
2012-10-31,2013-04-30,2.0,2.4024477539598412,20.12238769799206,"AMD,STX,SYMC",bull,matured_6m
2012-11-30,2013-05-31,1672.5850165643321,1355.2753822987638,-18.97121109678216,"AAPL,CBE,SYMC",recovery,matured_6m
2012-12-31,2013-06-28,1.0,1.0337351105470933,3.3735110547093328,"SYMC,WY,CF",recovery,matured_6m
2013-01-31,2013-07-31,3.244240048419275,4.0512423049618205,24.874924311958658,"NFLX,HRL,NI",recovery,matured_6m
2013-02-28,2013-08-30,2.1901175186410264,2.727191590959558,24.522614323079228,"OKE,NFLX,STX",recovery,matured_6m
2013-04-30,2013-10-31,4.402447753959841,5.09267044933441,15.67815756027402,"JNJ,HRL,NFLX",recovery,matured_6m
2013-05-31,2013-11-29,1356.2753822987638,1857.003861466823,36.9193812483251,"NFLX,NVDA,GME",recovery,matured_6m
2013-07-31,2014-01-31,7.084977415508914,7.2528346904304835,2.369199858762183,"ABT,CSX,AMD",recovery,matured_6m
2013-09-30,2014-03-31,4.727191590959558,5.607221862712626,18.616344500105896,"MNST,CSX,ORLY",recovery,matured_6m
2013-10-31,2014-04-30,6.09267044933441,6.736368172499227,10.565116372495375,"ORLY,MNST,CMG",recovery,matured_6m
2013-12-31,2014-06-30,1859.003861466823,2038.0508076724211,9.631338047050807,"HRL,MNST,D",recovery,matured_6m
2014-01-31,2014-10-31,8.252834690430483,10.098221098368724,22.360637007282435,"NFLX,NVDA,DAL",bull,matured_6m
2014-02-28,2014-10-31,1.0,1.0336764807252408,3.3676480725240765,"NVDA,NFLX,AEE",recovery,matured_6m
2014-03-31,2014-10-31,6.607221862712626,7.494872104016687,13.434545709951863,"NVDA,ORLY,NFLX",recovery,matured_6m
2014-04-30,2014-10-31,7.736368172499227,8.710098341849477,12.586399039430507,"NVDA,NFLX,GME",recovery,matured_6m
2014-06-30,2015-01-31,2040.0508076724211,2604.3354129756317,27.660321163619763,"NVDA,NFLX,LUV",recovery,matured_6m
2014-10-31,2015-04-30,28.33686802496013,30.898715558770583,9.040686964959876,"SYMC,TGNA,DAL",recovery,matured_6m
2014-11-30,2015-05-29,1.0,1.172869503501698,17.286950350169803,"AVGO,COL,NVDA",recovery,matured_6m
2015-01-31,2015-07-31,2605.3354129756317,2489.6676578082233,-4.4396492901196405,"CSX,AVGO,MU",bull,matured_6m
2015-02-28,2015-08-31,1.0,0.8864720530054429,-11.352794699455714,"NVDA,HPQ,CSX",recovery,matured_6m
2015-03-31,2015-09-30,1.0,0.9816494581663071,-1.835054183369289,"HBI,NVDA,ETFC",normal,matured_6m
2015-04-30,2015-10-30,31.898715558770583,33.463854889401,4.906590447965797,"AVGO,NVDA,SYMC",recovery,matured_6m
2015-06-30,2015-12-31,3.172869503501698,3.8835617303190375,22.399037402357493,"NFLX,NVDA,CSX",normal,matured_6m
2015-07-31,2016-01-29,2490.6676578082233,3288.344612092494,32.02663156537806,"NFLX,AVGO,NVDA",recovery,matured_6m
2015-08-31,2016-02-29,1.8864720530054429,1.0674438193438749,-43.41586891556272,"COL,GNW,NFLX",normal,matured_6m
2015-09-30,2016-03-31,1.981649458166307,2.1613732049830987,9.06940155718039,"NFLX,IPG,KSS",normal,matured_6m
2015-11-30,2016-05-31,35.463854889401,35.42634270854271,-0.10577581307862349,"NVDA,COL,GME",normal,matured_6m
2015-12-31,2016-06-30,4.8835617303190375,5.682971553016003,16.369401409096973,"NVDA,HPQ,GME",normal,matured_6m
2016-02-29,2016-08-31,3291.412055911838,5245.369203408708,59.36531538150287,"NVDA,SYMC,FCX",normal,matured_6m
2016-03-31,2016-09-30,3.1613732049830987,4.105746461765631,29.87224840439493,"NVDA,COL,SYMC",recovery,matured_6m
2016-05-31,2016-11-30,37.42634270854271,53.910409383857335,44.04402215755927,"NVDA,COL,AMAT",recovery,matured_6m
2016-06-30,2016-12-30,6.682971553016003,8.50511200177372,27.265422788391056,"NVDA,COL,F",normal,matured_6m
2016-08-31,2017-02-28,5247.369203408708,7073.6379201037,34.8035109766746,"NVDA,LRCX,AVGO",recovery,matured_6m
2016-09-30,2017-03-31,5.105746461765631,5.328097250949025,4.354912466736582,"NVDA,MNST,LKQ",bull,matured_6m
2016-10-31,2017-04-28,1.0,1.3622883571433555,36.22883571433555,"NVDA,LRCX,CHK",normal,matured_6m
2016-11-30,2017-05-31,54.910409383857335,72.61262590344127,32.23836193941776,"NVDA,LRCX,NAVI",recovery,matured_6m
2017-01-31,2017-09-29,10.50511200177372,11.539196127077037,9.843627798815668,"NVDA,SYMC,CSX",recovery,matured_6m
2017-02-28,2017-09-29,7074.6379201037,7920.873506480495,11.96153917604863,"NVDA,CHK,CAG",recovery,matured_6m
2017-03-31,2017-09-29,6.328097250949025,6.6958863608303645,5.8120015432155725,"NVDA,KDP,PBCT",bull,matured_6m
2017-05-31,2017-11-30,75.97491426058463,84.05604275440737,10.63657468056558,"NVDA,CSX,CHK",recovery,matured_6m
2017-06-30,2018-01-31,1.0,1.157333440188322,15.733344018832195,"NVDA,CSX,SYMC",bull,matured_6m
2017-10-31,2018-04-30,7941.108588968403,8209.117623773993,3.3749574357653467,"NVDA,INFO,LRCX",recovery,matured_6m
2017-11-30,2018-05-31,85.05604275440737,84.88334871276257,-0.2030355940064621,"NVDA,COL,INFO",recovery,matured_6m
2018-01-31,2018-07-31,2.1573334401883217,2.3414293851625025,8.533495172545535,"NVDA,RF,CSRA",recovery,matured_6m
2018-02-28,2018-08-31,1.0,1.1688269023433218,16.882690234332177,"NVDA,CFG,CSX",bull,matured_6m
2018-04-30,2019-04-30,8211.117623773993,7687.847389868757,-6.372704154062891,"NVDA,NAVI,CFG",recovery,matured_6m
2018-05-31,2019-04-30,85.88334871276257,80.80210215434195,-5.9164513663933604,"KEY,LRCX,RF",recovery,matured_6m
2018-07-31,2019-04-30,4.3414293851625025,4.751571294312921,9.447162967849732,"NVDA,AMD,CPRT",recovery,matured_6m
2018-08-31,2019-04-30,2.168826902343322,2.1185068569527505,-2.320150369593943,"AMD,LRCX,NVDA",recovery,matured_6m
2019-04-30,2019-10-31,7777.519570174365,6498.023263410409,-16.451212950599768,"F,ANET,FTNT",recovery,matured_6m
2019-05-31,2019-11-29,1.0,1.020529867013823,2.0529867013822978,"F,COTY,MYL",normal,matured_6m
2019-07-31,2020-01-31,2.0,2.52928277563143,26.4641387815715,"CPRT,CMG,LRCX",normal,matured_6m
2019-09-30,2020-03-31,2.0,1.5871663485521632,-20.64168257239184,"DXC,CMG,LRCX",recovery,crash_force_close
2019-10-31,2020-03-31,6499.023263410409,4943.360519184147,-23.93686991374019,"DXC,CMG,CPRT",recovery,crash_force_close
2019-12-31,2020-03-31,3.020529867013823,2.50690283931112,-17.00453398298918,"NVDA,IR,CPRT",recovery,crash_force_close
2020-01-31,2020-03-31,3.52928277563143,3.4797307337404377,-1.4040258330427213,"NVDA,FTNT,AMD",bull,crash_force_close
2020-04-30,2020-10-30,4953.934319105751,5868.931692867656,18.470115161459688,"FTI,HAL,MOS",normal,matured_6m
2020-06-30,2020-12-31,2.0,2.9376859310222905,46.884296551114524,"FTI,COTY,DVN",recovery,matured_6m
2020-07-31,2021-01-29,1.0,1.5079825921587198,50.79825921587198,"COTY,FTI,OKE",recovery,matured_6m
2020-08-31,2021-02-26,1.0,1.5746361295861115,57.46361295861115,"COTY,FTI,OKE",recovery,matured_6m
2020-09-30,2021-03-31,1.0,2.067843968392822,106.78439683928218,"APA,OKE,DVN",bull,matured_6m
2020-11-30,2021-05-31,5870.931692867656,9351.28187103542,59.28105384697104,"DXC,KIM,F",recovery,matured_6m
2020-12-31,2021-12-31,3.9376859310222905,8.821008521020783,124.01503511303903,"FTNT,APA,NVDA",recovery,matured_6m
2021-03-31,2021-12-31,8.150462690137653,10.793602987841956,32.429328225777844,"APA,KIM,HAL",recovery,matured_6m
2021-04-30,2021-12-31,1.0,1.1312737348294912,13.127373482949123,"APA,NRG,DOW",recovery,matured_6m
2021-05-31,2021-12-31,9352.28187103542,9055.566524856697,-3.1726518754494504,"APA,HWM,DOW",recovery,matured_6m
2021-12-31,2022-04-29,9077.312410100389,8070.603639667466,-11.090383639465252,"F,CSX,CPRT",recovery,crash_force_close
2022-01-31,2022-04-29,1.0,1.0909508903541558,9.095089035415583,"F,APA,MRO",bull,crash_force_close
2022-02-28,2022-04-29,1.0,1.0340704752362513,3.4070475236251285,"F,LUMN,HWM",normal,crash_force_close
2022-03-31,2022-04-29,1.0,0.9980010000000001,-0.1998999999999862,"UAA,F,LUMN",recovery,crash_force_close
2022-05-31,2022-06-30,8075.7266620330565,6484.986719855867,-19.697793260584707,"UAA,UA,NFLX",normal,crash_force_close
2022-08-31,2022-09-30,6487.986719855867,5550.842707583205,-14.444296092725061,"NVDA,CZR,NFLX",normal,crash_force_close
2022-10-31,2023-04-28,5552.842707583205,7583.15730813118,36.563517237311416,"NVDA,CCL,BALL",normal,matured_6m
2022-11-30,2023-05-31,1.0,1.4164464698901946,41.64464698901946,"CCL,WBD,NVDA",recovery,matured_6m
2023-01-31,2023-07-31,2.0,3.242519357022724,62.125967851136195,"CCL,WBD,NVDA",recovery,matured_6m
2023-02-28,2023-08-31,1.0,0.890227705874256,-10.977229412574395,"LUMN,WBD,CCL",normal,matured_6m
2023-03-31,2023-09-29,1.0,1.266824160443949,26.6824160443949,"NVDA,WBD,ANET",recovery,matured_6m
2023-05-31,2023-11-30,7586.5737546010705,9681.68118201106,27.615989709970968,"CZR,KEY,CCL",recovery,matured_6m
2023-06-30,2023-12-29,1.0,1.0223544396657647,2.235443966576467,"NWL,KEY,F",recovery,matured_6m
2023-07-31,2024-01-31,4.242519357022724,4.691714436091627,10.587932340847006,"T,ROL,CCL",recovery,matured_6m
2023-08-31,2024-02-29,1.890227705874256,2.2227816888562475,17.59332920306449,"TSCO,CARR,CMG",recovery,matured_6m
2023-10-31,2024-04-30,3.266824160443949,3.8399025061741527,17.54236890584049,"F,CZR,NCLH",normal,matured_6m
2023-11-30,2024-05-31,9682.68118201106,9867.218099805219,1.9058452336218723,"F,CCL,WBD",recovery,matured_6m
2024-01-31,2024-07-31,7.714068875757391,8.06143392309609,4.503006816938648,"CCL,KEY,UBER",recovery,matured_6m
2024-02-29,2024-08-30,3.2227816888562475,3.862101312071691,19.837509485240233,"UBER,HWM,AVGO",recovery,matured_6m
2024-04-30,2024-10-31,5.839902506174153,6.383514171070044,9.30857431816996,"KEY,F,HBAN",bull,matured_6m
2024-05-31,2024-11-29,9868.218099805219,10742.027127777254,8.854780256521511,"KEY,TSCO,GEN",recovery,matured_6m
2024-07-31,2025-01-31,10.06143392309609,10.35529429283175,2.9206609314513576,"FTV,F,CARR",bull,matured_6m
2024-09-30,2025-03-31,5.862101312071691,6.6733792761877835,13.839371258313914,"PLTR,VTRS,AAPL",recovery,matured_6m
2024-10-31,2025-04-30,7.383514171070044,9.749754821744801,32.04762117131323,"PLTR,NCLH,INTC",recovery,matured_6m
2024-12-31,2025-06-30,10744.027127777254,10806.9248701016,0.5854205464702611,"CCL,CARR,NCLH",bull,matured_6m
2025-01-31,2025-07-31,11.35529429283175,11.71559579008383,3.1729824693273345,"SYF,KEY,CCL",recovery,matured_6m
2025-02-28,2025-08-29,1.0,1.0297989509556371,2.9798950955637116,"CE,CCL,SW",bull,matured_6m
2025-03-31,2025-09-30,7.6733792761877835,8.733229090648697,13.81203478042412,"FTNT,PH,PANW",normal,matured_6m
2025-04-30,2025-10-31,10.749754821744801,16.8267011528445,56.53102263139191,"HPE,ALB,AES",normal,matured_6m
2025-06-30,2025-12-31,10808.9248701016,10999.605277076762,1.764101511174343,"UBER,F,CTVA",recovery,matured_6m
2025-07-31,2026-01-30,12.71559579008383,15.268763760233888,20.079027458085207,"CNC,UBER,MRNA",recovery,matured_6m
