entry_idx,entry_date,regime,picks,weights,initial_capital,nav,status,exit_date,exit_nav,return_pct
25,2005-10-31,recovery,"NEE,PEG,VLO","0.400,0.400,0.200",7.40976829904569,7.5985389333255595,exited,2006-04-28,7.5985389333255595,2.5475915934400017
26,2005-11-30,recovery,"CSX,PEG,VLO","0.400,0.400,0.200",7.969792305787686,9.727890627050316,exited,2006-05-31,9.727890627050316,22.059524938760244
27,2005-12-30,recovery,"CSX,NEE,VLO","0.400,0.400,0.200",8.544630761869831,10.42654425179493,exited,2006-06-30,10.42654425179493,22.024515071184638
28,2006-01-31,recovery,"NVDA,CSX,EOG","0.240,0.400,0.360",7.823552361452478,7.878688746606626,exited,2006-07-31,7.878688746606626,0.7047487203615033
29,2006-02-28,recovery,"WMB,NVDA,AMD","0.400,0.303,0.297",6.709382094243017,6.890654026207535,exited,2006-08-31,6.890654026207535,2.7017679037844466
30,2006-03-31,recovery,"NVDA,PEG,CIEN","0.348,0.400,0.252",11.363922674612414,10.634784762375368,exited,2006-09-29,10.634784762375368,-6.416251967870023
31,2006-04-28,recovery,"NVDA,CSX,VIAV","0.382,0.400,0.218",8.59853893332556,8.489075623341035,exited,2006-10-31,8.489075623341035,-1.2730454654368728
32,2006-05-31,recovery,"NVDA,CSX,ATI","0.373,0.400,0.227",10.727890627050316,14.489050627462081,exited,2006-11-30,14.489050627462081,35.059641556449336
33,2006-06-30,recovery,"NVDA,CSX,ATI","0.345,0.400,0.255",11.42654425179493,15.160315633052445,exited,2006-12-29,15.160315633052445,32.67629564092398
34,2006-07-31,recovery,"AMZN,CSX,CIEN","0.317,0.400,0.283",8.878688746606626,11.041168679700373,exited,2007-01-31,11.041168679700373,24.35584797271142
35,2006-08-31,recovery,"CSX,MO,ATI","0.400,0.400,0.200",7.890654026207535,10.016649457912804,exited,2007-02-28,10.016649457912804,26.94320932896206
36,2006-09-29,recovery,"NVDA,HPQ,ATI","0.315,0.400,0.285",11.634784762375368,14.370207261419694,exited,2007-03-30,14.370207261419694,23.51072714202802
37,2006-10-31,recovery,"NVDA,HPQ,ATI","0.314,0.400,0.286",9.489075623341035,10.73109083473627,exited,2007-04-30,10.73109083473627,13.088895701707237
38,2006-11-30,recovery,"NVDA,T,ATI","0.315,0.400,0.285",15.489050627462081,18.01926344234593,exited,2007-05-31,18.01926344234593,16.335493218659792
39,2006-12-29,recovery,"CSX,T,ATI","0.400,0.400,0.200",16.160315633052445,19.94106917394141,exited,2007-06-29,19.94106917394141,23.395295158445116
40,2007-01-31,recovery,"NVDA,CFC,BXP","0.291,0.309,0.400",12.041168679700373,8.87310663522898,exited,2007-07-31,8.87310663522898,-26.310253836176845
41,2007-02-28,recovery,"NVDA,CMCSA,ATI","0.267,0.400,0.333",11.016649457912804,12.880086139163303,exited,2007-08-31,12.880086139163303,16.914731546732398
42,2007-03-30,recovery,"NVDA,T,CFC","0.298,0.400,0.302",15.370207261419694,15.402560761857714,exited,2007-09-28,15.402560761857714,0.21049488720448206
43,2007-04-30,recovery,"NVDA,AMZN,CFC","0.330,0.376,0.294",11.73109083473627,12.649261209149243,exited,2007-10-31,12.649261209149243,7.826811567209346
44,2007-05-31,recovery,"AMZN,MAT,CFC","0.279,0.400,0.321",19.01926344234593,18.985679706195732,exited,2007-11-30,18.985679706195732,-0.1765774802583886
45,2007-06-29,recovery,"AMZN,NVDA,AAPL","0.238,0.362,0.400",20.94106917394141,29.67965181957691,exited,2007-12-31,29.67965181957691,41.72940060056529
46,2007-07-31,recovery,"NVDA,AMZN,UIS","0.361,0.239,0.400",9.87310663522898,7.210935911943249,exited,2008-01-31,7.210935911943249,-26.963860734438317
47,2007-08-31,recovery,"NVDA,AMZN,CMI","0.329,0.271,0.400",13.880086139163303,10.632787992118004,exited,2008-02-29,10.632787992118004,-23.39537459989458
48,2007-09-28,recovery,"NVDA,AMZN,CFC","0.382,0.255,0.363",16.402560761857714,11.35665853299298,exited,2008-03-31,11.35665853299298,-30.76289307580804
49,2007-10-31,recovery,"AMZN,JCI,CFC","0.316,0.284,0.400",13.649261209149243,13.099193354437785,exited,2008-04-30,13.099193354437785,-4.030019253662909
50,2007-11-30,recovery,"NVDA,AMZN,BBBY","0.400,0.306,0.294",19.985679706195732,18.161755788476633,exited,2008-05-30,18.161755788476633,-9.1261540489597
51,2007-12-31,normal,"AMZN,NVDA,NOV","0.240,0.360,0.400",30.67965181957691,26.699153356382674,exited,2008-06-30,26.699153356382674,-12.97439256026449
52,2008-01-31,normal,"MBI,MTG,AMZN","0.345,0.313,0.342",8.210935911943249,4.732472076028789,exited,2008-07-31,4.732472076028789,-42.36379230356489
53,2008-02-29,normal,"MBI,MTG,CFC","0.381,0.341,0.279",11.632787992118004,10.544613199440608,exited,2008-08-29,10.544613199440608,-9.354376555428567
54,2008-03-31,normal,"MBI,MTG,CFC","0.400,0.400,0.200",12.35665853299298,10.097321765290303,exited,2008-09-30,10.097321765290303,-18.284366778203996
55,2008-04-30,normal,"MBI,FHN,CFC","0.400,0.400,0.200",14.099193354437785,13.222179226857603,exited,2008-10-31,13.222179226857603,-6.220314208997902
56,2008-05-30,normal,"MBI,MTG,CFC","0.400,0.400,0.200",19.161755788476633,10.371301372583268,exited,2008-11-28,10.371301372583268,-45.87499450953084
57,2008-06-30,normal,"MTG,MBI,CFC","0.400,0.400,0.200",27.699153356382674,19.423919805276665,exited,2008-12-31,19.423919805276665,-29.87540248842717
58,2008-07-31,normal,"FMCC,MTG,CNX","0.380,0.220,0.400",5.732472076028789,1.54639924040724,exited,2009-01-30,1.54639924040724,-73.02386788984553
59,2008-08-29,normal,"FMCC,FNMA,CF","0.286,0.314,0.400",11.544613199440608,2.4838554932494645,exited,2009-02-27,2.4838554932494645,-78.48472313156564
63,2008-12-31,normal,"MBI,GNW,PHM","0.200,0.400,0.400",57.11472217000784,86.9506250275915,exited,2009-06-30,86.9506250275915,52.23855027916275
66,2009-03-31,normal,"GNW,TGNA,MS","0.200,0.400,0.400",7.0302547336567045,28.857685837212358,exited,2009-09-30,28.857685837212358,310.4785236167733
67,2009-04-30,normal,"GNW,FITB,FHN","0.240,0.360,0.400",1.0,2.2831313631118246,exited,2009-10-30,2.2831313631118246,128.31313631118246
68,2009-05-29,recovery,"RF,GNW,FHN","0.400,0.200,0.400",1.0,1.3777300415677005,exited,2009-11-30,1.3777300415677005,37.77300415677005
69,2009-06-30,recovery,"MTW,F,MBI","0.400,0.346,0.254",87.9506250275915,137.5343710222942,exited,2009-12-31,137.5343710222942,56.37679775345259
70,2009-07-31,recovery,"KIM,HBAN,GNW","0.400,0.389,0.211",1.0,1.4015359134856384,exited,2010-01-29,1.4015359134856384,40.15359134856384
71,2009-08-31,recovery,"HBAN,FITB,F","0.365,0.346,0.289",1.0,1.2193783614004774,exited,2010-02-26,1.2193783614004774,21.93783614004774
72,2009-09-30,recovery,"HBAN,FITB,GNW","0.400,0.384,0.216",29.857685837212358,38.961333806761075,exited,2010-03-31,38.961333806761075,30.49013248777177
73,2009-10-30,recovery,"HBAN,BAC,GNW","0.396,0.384,0.220",3.2831313631118246,4.979986695369294,exited,2010-04-30,4.979986695369294,51.684052344745425
74,2009-11-30,recovery,"HBAN,FITB,GNW","0.393,0.381,0.227",2.3777300415677005,3.4583778311049618,exited,2010-05-31,3.4583778311049618,45.44871666022949
75,2009-12-31,recovery,"FITB,HBAN,THC","0.326,0.335,0.339",138.5343710222942,165.38336054103084,exited,2010-06-30,165.38336054103084,19.380742353401857
76,2010-01-29,recovery,"NVDA,LNC,F","0.400,0.318,0.282",2.401535913485638,2.1789555670010836,exited,2010-07-30,2.1789555670010836,-9.268249757776758
77,2010-02-26,recovery,"NVDA,RF,TGNA","0.400,0.400,0.200",2.2193783614004774,1.71367688199164,exited,2010-08-31,1.71367688199164,-22.785726318865642
78,2010-03-31,recovery,"CAG,NVDA,TGNA","0.400,0.400,0.200",39.961333806761075,30.87236541747972,exited,2010-09-30,30.87236541747972,-22.744406964072827
79,2010-04-30,recovery,"PFG,HBAN,TGNA","0.327,0.400,0.273",5.979986695369294,4.944388472547798,exited,2010-10-29,4.944388472547798,-17.317734563246255
81,2010-06-30,normal,"NVDA,HBAN,TGNA","0.397,0.400,0.203",170.8417383721358,226.22114834742695,exited,2010-12-31,226.22114834742695,32.41562073938922
82,2010-07-30,normal,"HBAN,KDP,AKAM","0.242,0.400,0.358",3.1789555670010836,3.5685392142949754,exited,2011-01-31,3.5685392142949754,12.255083126607257
83,2010-08-31,normal,"NVDA,HST,AKAM","0.239,0.361,0.400",2.71367688199164,3.8261580698186863,exited,2011-02-28,3.8261580698186863,40.99534455298033
84,2010-09-30,recovery,"HST,NVDA,AKAM","0.353,0.247,0.400",31.87236541747972,35.769158668959165,exited,2011-03-31,35.769158668959165,12.226244272859432
85,2010-10-29,recovery,"HST,AMZN,AKAM","0.313,0.287,0.400",5.944388472547798,5.687168616472748,exited,2011-04-29,5.687168616472748,-4.3271037426799275
86,2010-11-30,recovery,"AMZN,ORLY,AKAM","0.268,0.400,0.332",1.0,0.9151819963777869,exited,2011-05-31,0.9151819963777869,-8.481800362221314
87,2010-12-31,recovery,"NFLX,JBL,FFIV","0.357,0.243,0.400",227.22114834742695,253.8488020760368,exited,2011-06-30,253.8488020760368,11.718827196443659
88,2011-01-31,recovery,"NVDA,ORLY,NFLX","0.296,0.400,0.304",4.568539214294976,4.417235895355161,exited,2011-07-29,4.417235895355161,-3.311853348361027
89,2011-02-28,recovery,"GME,NFLX,TMUS","0.315,0.285,0.400",4.826158069818686,4.8787038014712225,exited,2011-08-31,4.8787038014712225,1.0887693874169102
90,2011-03-31,recovery,"BBY,ZION,NFLX","0.353,0.315,0.332",36.769158668959165,23.5783641371508,exited,2011-09-30,23.5783641371508,-35.87461614383945
91,2011-04-29,recovery,"RF,NI,NFLX","0.304,0.400,0.296",6.687168616472748,4.890547700211261,exited,2011-10-31,4.890547700211261,-26.86669081194999
92,2011-05-31,recovery,"ORLY,KDP,BKNG","0.400,0.400,0.200",1.915181996377787,2.034033088520536,exited,2011-11-30,2.034033088520536,6.205733573495054
93,2011-06-30,recovery,"NVDA,CMG,BKNG","0.216,0.394,0.389",254.8488020760368,248.46928594242655,exited,2011-12-30,248.46928594242655,-2.503255295548479
94,2011-07-29,recovery,"CMG,F,NFLX","0.362,0.354,0.284",5.417235895355161,4.86835314278246,exited,2012-01-31,4.86835314278246,-10.132155275780475
95,2011-08-31,normal,"KDP,NI,CMG","0.400,0.400,0.200",5.8787038014712225,6.518473339598184,exited,2012-02-29,6.518473339598184,10.882833354639354
97,2011-10-31,normal,"MU,GNW,VFC","0.224,0.376,0.400",30.46891183736206,32.348988904012515,exited,2012-04-30,32.348988904012515,6.170476571943206
98,2011-11-30,normal,"NFLX,TLAB,BIIB","0.219,0.400,0.381",3.034033088520536,3.0838726105074654,exited,2012-05-31,3.0838726105074654,1.642682216469571
99,2011-12-30,recovery,"NFLX,NVDA,BIIB","0.298,0.302,0.400",249.46928594242655,279.2422124938081,exited,2012-06-29,279.2422124938081,11.934505860674438
100,2012-01-31,recovery,"PHM,BBBY,BIIB","0.259,0.400,0.341",5.86835314278246,7.560169593915681,exited,2012-07-31,7.560169593915681,28.82949287423171
101,2012-02-29,recovery,"BBBY,NVDA,BIIB","0.400,0.311,0.289",7.518473339598184,9.029475623808429,exited,2012-08-31,9.029475623808429,20.097195480525553
102,2012-03-30,recovery,"NI,BBBY,DLTR","0.400,0.200,0.400",1.0,1.2295616029068361,exited,2012-09-28,1.2295616029068361,22.956160290683613
103,2012-04-30,recovery,"NFLX,NVDA,AAPL","0.200,0.400,0.400",33.348988904012515,32.51234458788483,exited,2012-10-31,32.51234458788483,-2.5087546688020157
104,2012-05-31,recovery,"NFLX,APH,ORLY","0.200,0.400,0.400",4.083872610507465,4.560313518425147,exited,2012-11-30,4.560313518425147,11.666399845378095
105,2012-06-29,recovery,"NFLX,ORLY,MNST","0.200,0.400,0.400",280.2422124938081,278.3301851162048,exited,2012-12-31,278.3301851162048,-0.6822767207654512
106,2012-07-31,recovery,"MU,CBRE,PHM","0.396,0.304,0.300",8.560169593915681,12.431171966271268,exited,2013-01-31,12.431171966271268,45.221094394052464
107,2012-08-31,recovery,"LRCX,NFLX,PHM","0.400,0.213,0.387",10.029475623808429,17.128870902025206,exited,2013-02-28,17.128870902025206,70.78530866921804
108,2012-09-28,recovery,"LYB,DHI,PHM","0.262,0.400,0.338",2.229561602906836,2.8116879008123883,exited,2013-03-28,2.8116879008123883,26.109451165044884
109,2012-10-31,recovery,"AMD,STZ,PHM","0.288,0.312,0.400",33.51234458788483,44.060287693458434,exited,2013-04-30,44.060287693458434,31.474799018946676
110,2012-11-30,recovery,"VLO,AMD,PHM","0.373,0.227,0.400",5.560313518425147,8.027079470492131,exited,2013-05-31,8.027079470492131,44.36379250725504
111,2012-12-31,recovery,"AMD,NFLX,BBBY","0.380,0.231,0.389",279.3301851162048,541.0957590606314,exited,2013-06-28,541.0957590606314,93.71188217110473
112,2013-01-31,recovery,"MKC,NFLX,BBBY","0.400,0.223,0.377",13.431171966271268,23.451252051763497,exited,2013-07-31,23.451252051763497,74.60317022710252
113,2013-02-28,recovery,"OKE,HRL,BBBY","0.400,0.400,0.200",18.128870902025206,25.259758793630336,exited,2013-08-30,25.259758793630336,39.33442921041777
114,2013-03-28,recovery,"KDP,NFLX,BBBY","0.400,0.219,0.381",3.8116879008123883,6.334748550598544,exited,2013-09-30,6.334748550598544,66.19273968491528
115,2013-04-30,recovery,"HRL,NFLX,STZ","0.400,0.216,0.384",45.060287693458434,56.49814218397539,exited,2013-10-31,56.49814218397539,25.38344754549233
116,2013-05-31,recovery,"NVDA,GME,NFLX","0.400,0.400,0.200",9.027079470492131,12.123586909011175,exited,2013-11-29,12.123586909011175,34.302428029363874
117,2013-06-28,recovery,"CSX,NFLX,BBBY","0.400,0.288,0.312",542.0957590606314,728.3844312553912,exited,2013-12-31,728.3844312553912,34.36453229546923
118,2013-07-31,recovery,"AMD,CSX,NFLX","0.336,0.400,0.264",24.451252051763497,28.98811500121498,exited,2014-01-31,28.98811500121498,18.554726522171162
119,2013-08-30,recovery,"AMD,ABT,NFLX","0.340,0.400,0.260",26.259758793630336,33.47249755666909,exited,2014-02-28,33.47249755666909,27.466888861097626
120,2013-09-30,recovery,"MNST,CSX,NFLX","0.400,0.400,0.200",7.334748550598544,8.899463081491707,exited,2014-03-31,8.899463081491707,21.332899418419405
121,2013-10-31,recovery,"MNST,ORLY,NFLX","0.400,0.400,0.200",57.49814218397539,65.96704471566532,exited,2014-04-30,65.96704471566532,14.729002033826056
122,2013-11-29,recovery,"ORLY,D,NFLX","0.400,0.400,0.200",13.123586909011175,14.92142246731145,exited,2014-05-30,14.92142246731145,13.699269649106437
123,2013-12-31,recovery,"MNST,NEE,NFLX","0.400,0.400,0.200",729.3844312553912,834.1591348719351,exited,2014-06-30,834.1591348719351,14.36481217952641
124,2014-01-31,recovery,"NFLX,NVDA,BBY","0.235,0.400,0.365",29.98811500121498,34.73165291166239,exited,2014-07-31,34.73165291166239,15.818059622137714
125,2014-02-28,recovery,"NVDA,NFLX,MU","0.400,0.375,0.225",34.47249755666909,38.99543893670228,exited,2014-08-29,38.99543893670228,13.120434260958191
126,2014-03-31,recovery,"DAL,NFLX,MU","0.365,0.400,0.235",9.899463081491707,12.217905381985503,exited,2014-09-30,12.217905381985503,23.41987925414275
127,2014-04-30,recovery,"ORLY,NFLX,MU","0.400,0.320,0.280",66.96704471566532,81.47336518858981,exited,2014-10-31,81.47336518858981,21.661879413249796
128,2014-05-30,recovery,"KDP,AVGO,DAL","0.400,0.299,0.301",15.92142246731145,20.23068722508863,exited,2014-11-30,20.23068722508863,27.065827608209037
129,2014-06-30,recovery,"NFLX,NVDA,LUV","0.221,0.400,0.379",835.1591348719351,1006.9663532144089,exited,2014-12-31,1006.9663532144089,20.571794184927295
130,2014-07-31,recovery,"NVDA,NFLX,MU","0.400,0.261,0.339",35.73165291166239,37.13240967657598,exited,2015-01-31,37.13240967657598,3.9202126147833694
131,2014-08-29,recovery,"NFLX,MNST,LUV","0.226,0.374,0.400",39.99543893670228,54.44531301002797,exited,2015-02-28,54.44531301002797,36.12880482745644
132,2014-09-30,recovery,"LUV,NFLX,AVGO","0.400,0.226,0.374",13.217905381985503,17.057586247112837,exited,2015-03-31,17.057586247112837,29.04908723556443
133,2014-10-31,recovery,"MU,GME,EW","0.364,0.236,0.400",82.47336518858981,78.4100727990903,exited,2015-04-30,78.4100727990903,-4.926793492915049
134,2014-11-30,recovery,"COL,NVDA,EW","0.200,0.400,0.400",21.23068722508863,21.77862631523503,exited,2015-05-29,21.77862631523503,2.580882494933512
135,2014-12-31,recovery,"BBBY,GNW,EW","0.275,0.325,0.400",1007.9663532144089,1001.0601597730815,exited,2015-06-30,1001.0601597730815,-0.6851611087318021
136,2015-01-31,recovery,"CSX,AMAT,EW","0.400,0.252,0.348",38.13240967657598,38.66072996107658,exited,2015-07-31,38.66072996107658,1.3854888505122176
137,2015-02-28,recovery,"NVDA,COL,LUV","0.400,0.200,0.400",55.44531301002797,50.883797732712786,exited,2015-08-31,50.883797732712786,-8.227052981899796
138,2015-03-31,recovery,"COL,NVDA,MNST","0.200,0.400,0.400",18.057586247112837,18.02482718758418,exited,2015-09-30,18.02482718758418,-0.18141438772801832
139,2015-04-30,recovery,"NVDA,AVGO,MNST","0.400,0.362,0.238",79.4100727990903,90.11639540203527,exited,2015-10-30,90.11639540203527,13.482323117915108
140,2015-05-29,recovery,"NFLX,NVDA,SWKS","0.200,0.400,0.400",22.77862631523503,26.400704275482052,exited,2015-11-30,26.400704275482052,15.901213313396646
141,2015-06-30,recovery,"NFLX,NVDA,SWKS","0.200,0.400,0.400",1002.0601597730815,1202.950010756967,exited,2015-12-31,1202.950010756967,20.04768366695442
142,2015-07-31,recovery,"NFLX,COL,EA","0.368,0.232,0.400",39.66072996107658,31.756694894485907,exited,2016-01-29,31.756694894485907,-19.92912151225601
143,2015-08-31,normal,"COL,TGNA,NFLX","0.309,0.400,0.291",51.883797732712786,41.97275736301731,exited,2016-02-29,41.97275736301731,-19.10238032449686
144,2015-09-30,normal,"NFLX,GME,AMZN","0.229,0.400,0.371",19.02482718758418,18.46926015448078,exited,2016-03-31,18.46926015448078,-2.920221180594851
145,2015-10-30,recovery,"NVDA,GNW,NFLX","0.400,0.310,0.290",91.11639540203527,88.54903806797337,exited,2016-04-29,88.54903806797337,-2.8176678003271283
146,2015-11-30,recovery,"NVDA,COL,NFLX","0.400,0.304,0.296",27.400704275482052,26.530508957507898,exited,2016-05-31,26.530508957507898,-3.1758136915947754
147,2015-12-31,normal,"NVDA,M,NFLX","0.382,0.386,0.232",1203.950010756967,1337.2196824148793,exited,2016-06-30,1337.2196824148793,11.069369198653089
148,2016-01-29,normal,"NVDA,FCX,AMZN","0.400,0.200,0.400",32.7566948944859,61.03695912910034,exited,2016-07-29,61.03695912910034,86.33430303548417
149,2016-02-29,normal,"NVDA,MU,AMZN","0.381,0.291,0.328",42.97275736301731,71.1238881005585,exited,2016-08-31,71.1238881005585,65.50924926629978
150,2016-03-31,recovery,"COL,NVDA,TSN","0.257,0.349,0.394",19.46926015448078,25.223614350293513,exited,2016-09-30,25.223614350293513,29.556101003090205
151,2016-04-29,recovery,"NVDA,COL,TSN","0.329,0.271,0.400",89.54903806797337,107.55205763953003,exited,2016-10-31,107.55205763953003,20.1040904067459
152,2016-05-31,recovery,"NVDA,COL,TSN","0.363,0.237,0.400",27.530508957507898,34.85145039894172,exited,2016-11-30,34.85145039894172,26.59210351952943
153,2016-06-30,recovery,"COL,NVDA,AMZN","0.259,0.356,0.385",1338.2196824148793,1854.6756477186866,exited,2016-12-30,1854.6756477186866,38.592764109689256
154,2016-07-29,recovery,"NVDA,COL,NEM","0.400,0.311,0.289",62.03695912910034,75.2113426236475,exited,2017-01-31,75.2113426236475,21.236346332080778
155,2016-08-31,recovery,"NVDA,AVGO,NEM","0.336,0.400,0.264",72.1238881005585,91.96997766035099,exited,2017-02-28,91.96997766035099,27.516666228701013
156,2016-09-30,recovery,"NVDA,MNST,NEM","0.348,0.400,0.252",26.223614350293513,29.976585201771364,exited,2017-03-31,29.976585201771364,14.311417188133891
157,2016-10-31,recovery,"NVDA,COL,NEM","0.400,0.285,0.315",108.55205763953003,121.30306361885606,exited,2017-04-28,121.30306361885606,11.746443371592674
158,2016-11-30,recovery,"NVDA,LKQ,OKE","0.331,0.400,0.269",35.85145039894172,41.26182361410878,exited,2017-05-31,41.26182361410878,15.091086008968713
159,2016-12-30,recovery,"NVDA,COL,FCX","0.400,0.365,0.235",1855.6756477186866,1944.6015736262464,exited,2017-06-30,1944.6015736262464,4.792105022064752
160,2017-01-31,recovery,"NVDA,NAVI,OKE","0.329,0.272,0.398",76.2113426236475,89.66596958784605,exited,2017-07-31,89.66596958784605,17.65436285598745
161,2017-02-28,recovery,"NVDA,COL,URI","0.400,0.226,0.374",92.96997766035099,109.92391613911158,exited,2017-08-31,109.92391613911158,18.2359283130074
162,2017-03-31,recovery,"NVDA,KDP,AMD","0.341,0.400,0.259",30.976585201771364,35.709611699306066,exited,2017-09-29,35.709611699306066,15.279368163744689
163,2017-04-28,recovery,"COL,NVDA,AMD","0.274,0.400,0.326",122.30306361885606,155.6078966091322,exited,2017-10-31,155.6078966091322,27.23139715785614
164,2017-05-31,recovery,"COL,NVDA,AMD","0.304,0.400,0.296",42.26182361410878,48.51556600397471,exited,2017-11-30,48.51556600397471,14.797616039877104
165,2017-06-30,recovery,"NVDA,COL,MU","0.295,0.305,0.400",1945.6015736262464,2469.393274703559,exited,2017-12-29,2469.393274703559,26.92183786123592
166,2017-07-31,recovery,"NVDA,CMG,CSX","0.241,0.398,0.361",90.66596958784605,105.05656305586947,exited,2018-01-31,105.05656305586947,15.872100120299715
167,2017-08-31,recovery,"NVDA,BSX,AMD","0.332,0.400,0.268",110.92391613911158,124.1489897661906,exited,2018-02-28,124.1489897661906,11.922653010639483
168,2017-09-29,recovery,"NVDA,COL,NRG","0.350,0.366,0.284",36.709611699306066,38.044611613913325,exited,2018-03-29,38.044611613913325,3.636649511693135
169,2017-10-31,recovery,"NVDA,APH,NRG","0.325,0.400,0.275",156.6078966091322,169.287937013255,exited,2018-04-30,169.287937013255,8.096680102772913
170,2017-11-30,recovery,"COL,NVDA,ALGN","0.333,0.267,0.400",49.51556600397471,52.788349174565184,exited,2018-05-31,52.788349174565184,6.609604685378656
171,2017-12-29,recovery,"NVDA,RF,ALGN","0.240,0.400,0.360",2470.393274703559,3119.658626771889,exited,2018-06-29,3119.658626771889,26.281862030499582
172,2018-01-31,recovery,"NVDA,RF,ALGN","0.278,0.400,0.322",106.05656305586947,117.2216987188509,exited,2018-07-31,117.2216987188509,10.527529217687114
173,2018-02-28,recovery,"NVDA,CSX,ALGN","0.257,0.400,0.343",125.1489897661906,169.93325120419564,exited,2018-08-31,169.93325120419564,35.78475665019205
174,2018-03-29,recovery,"NVDA,HPE,ALGN","0.266,0.400,0.334",39.044611613913325,47.612711446224736,exited,2018-09-28,47.612711446224736,21.944384841206155
175,2018-04-30,recovery,"NVDA,KR,NRG","0.326,0.360,0.314",170.287937013255,187.56751261095204,exited,2018-10-31,187.56751261095204,10.147269325572971
176,2018-05-31,recovery,"NVDA,LRCX,VLO","0.225,0.375,0.400",53.788349174565184,38.41027264095927,exited,2018-11-30,38.41027264095927,-28.58997676931443
177,2018-06-29,recovery,"NVDA,AMD,NFLX","0.400,0.276,0.324",3120.658626771889,2453.401355724489,exited,2018-12-31,2453.401355724489,-21.38193730397332
